id,last_scraped,listing_first_review_date,listing_last_review_date,host_id,host_experience_years,listing_name,listing_url,borough,neighborhood,latitude,longitude,room_type,property_type,max_guests,bedrooms,beds,bathrooms,bedrooms_imputed,beds_imputed,bathrooms_imputed,nightly_price,days_available_next_365,min_nights,max_nights,is_monthly_rental(min_nights>28),total_reviews,reviews_last_12mo,reviews_last_30d,reviews_per_month,rating_overall,rating_cleanliness,rating_checkin,rating_communication,rating_location,rating_value,rating_listing_accuracy,is_superhost,host_total_listings,occupancy_rate,estimated_annual_revenue,host_tier,capacity_tier,segment,days_since_last_review,reviews_last_12mo_verified,sentiment_score,has_smoke_alarm,has_wifi,has_carbon_monoxide_alarm,has_hot_water,has_hangers,has_kitchen,has_bed_linens,has_hair_dryer,has_iron,has_essentials,has_dishes_and_silverware,has_microwave,has_refrigerator,has_cooking_basics,has_dedicated_workspace,has_air_conditioning,has_shampoo,has_heating,has_self_check_in,has_fire_extinguisher,occupancy_Jan,occupancy_Feb,occupancy_Mar,occupancy_Apr,occupancy_May,occupancy_Jun,occupancy_Jul,occupancy_Aug,occupancy_Sep,occupancy_Oct,occupancy_Nov,occupancy_Dec,occupancy_rate_calendar
678213347614482633,6/15/26,7/31/22,6/1/26,471301818,3,"Adorable place, Rockaway, Queens, NY",https://www.airbnb.com/rooms/678213347614482633,Queens,Arverne,40.59614,-73.7942,Private room,Private room in guest suite,2,2,3,1,0,0,0,148,105,2,29,0,150,33,3,3.18,4.98,4.93,4.99,4.98,4.81,4.95,4.99,t,1,255,37740,Individual,small,Queens | Private room | small,13,33,4.8,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0.9,0.9355,0.7097,0.3333,0,0,0.6774,0.7123
684207350034153354,6/14/26,8/13/22,8/1/25,37439780,3,Wall Street Apartment - Bright & Spacious,https://www.airbnb.com/rooms/684207350034153354,Manhattan,Financial District,40.70723,-74.01131,Entire home/apt,Entire serviced apartment,2,1,1,1,0,0,0,183.23,145,30,90,1,2,1,0,0.04,5,5,5,5,4.5,5,5,f,1,60,10994,Individual,small,Manhattan | Entire home/apt | small,317,1,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0.5667,1,0,0,0,0,0.6774,0.6027
684342030838981455,6/23/26,10/24/22,5/31/26,34397375,3,"Best location, spacious studio in Williamsburg",https://www.airbnb.com/rooms/684342030838981455,Brooklyn,Williamsburg,40.71419,-73.94438,Entire home/apt,Entire guest suite,2,1,1,1,1,1,0,132.28,84,30,1125,1,38,2,1,0.85,4.87,4.97,4.95,4.92,4.95,4.76,4.76,f,1,120,15874,Individual,small,Brooklyn | Entire home/apt | small,14,2,4.6,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0.4286,0.3871,1,1,1,1,0.0323,0.3667,1,1,1,0.7699
678299990425384008,6/15/26,8/19/22,6/10/26,471303517,3,The Brooklyn Brydge Unit I 3 BD 1 BA|Free Parking,https://www.airbnb.com/rooms/678299990425384008,Brooklyn,East New York,40.66629,-73.88163,Entire home/apt,Entire townhouse,6,3,3,1,0,0,0,225.6,348,30,90,1,21,2,1,0.45,4.81,4.86,5,4.95,4.43,4.76,4.81,t,6,120,27072,Mid-Multi,large,Brooklyn | Entire home/apt | large,4,2,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0.5333,0.0323,0,0,0,0,0,0.0466
678320552070670465,6/14/26,8/19/22,4/16/26,81109011,3,Fabulous Garden Apt- Brownstone BK,https://www.airbnb.com/rooms/678320552070670465,Brooklyn,Crown Heights,40.67206,-73.95938,Entire home/apt,Entire rental unit,4,2,2,1,0,0,0,183.9,261,30,200,1,44,4,0,0.95,4.93,4.86,4.98,4.98,4.95,4.8,4.91,t,1,240,44136,Individual,medium,Brooklyn | Entire home/apt | medium,59,4,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0.5667,0.5806,0.9032,0.3333,1,0,0,0.2849
678331335413405358,6/14/26,1/3/23,12/11/25,23316651,3,Cozy Crown Heights Charmer,https://www.airbnb.com/rooms/678331335413405358,Brooklyn,Crown Heights,40.6741434,-73.927371,Entire home/apt,Entire rental unit,2,1,1,1,0,0,0,150.54,241,30,1125,1,28,2,0,0.67,4.89,4.82,4.96,4.96,4.5,4.79,5,t,1,120,18065,Individual,small,Brooklyn | Entire home/apt | small,185,2,4.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0.6774,1,1,1,0.3871,0,0,0,0,0,0.3397
671900378304577311,6/15/26,8/28/22,10/11/25,447085439,3,Cute private room &living room  in 2 bed apt,https://www.airbnb.com/rooms/671900378304577311,Brooklyn,Fort Hamilton,40.6179515,-74.023895,Private room,Private room in guesthouse,1,1,1,1,0,0,0,62.01,304,30,65,1,19,2,0,0.41,4.95,4.84,5,5,5,4.95,5,t,1,120,7441,Individual,small,Brooklyn | Private room | small,246,2,4.4,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0.5333,1,0.4516,0,0,0,0,0.1671
678794291818450722,6/15/26,8/14/22,7/7/25,471441645,3,Spacious fully renovated apartment!,https://www.airbnb.com/rooms/678794291818450722,Bronx,Van Nest,40.84347910397496,-73.86662409,Entire home/apt,Entire rental unit,3,1,1,1,0,0,0,131.2,365,30,1125,1,70,1,0,1.5,4.84,4.91,4.91,4.96,4.34,4.83,4.91,t,5,60,7872,Small-Multi,medium,Bronx | Entire home/apt | medium,342,1,4.8,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
678851274729740778,6/14/26,5/19/25,4/30/26,200239515,7,Private Room in Manhattan NEW construction,https://www.airbnb.com/rooms/678851274729740778,Manhattan,Inwood,40.86387,-73.92401,Private room,Private room in condo,2,1,1,2,1,0,0,44.27,33,30,1125,1,2,1,0,0.15,3,3,3,3,5,3,3,f,212,60,2656,Enterprise,small,Manhattan | Private room | small,45,1,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.9333,0,1,1,1,1,1,0.9096
678853457233224820,6/15/26,9/7/22,6/8/26,471461245,3,Casita Jurado - Stay with Gio,https://www.airbnb.com/rooms/678853457233224820,Queens,Flushing,40.7463878,-73.8306721,Private room,Private room in rental unit,2,1,2,1,1,0,0,125.53,162,3,1125,0,164,41,2,3.57,4.96,4.93,4.98,4.99,4.82,4.93,4.95,t,1,255,32010,Individual,small,Queens | Private room | small,6,41,4.8,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0.6774,1,1,0.9,0.5806,0.6452,0.8,0.7419,0.1333,0.1613,0.5562
678876863179024660,6/14/26,10/5/25,10/5/25,200239515,7,Private room Apt in Manhattan 30min to Midtown,https://www.airbnb.com/rooms/678876863179024660,Manhattan,Inwood,40.86585,-73.92283,Private room,Private room in condo,1,1,1,2,1,0,0,49.8,40,30,1125,1,1,1,0,0.12,4,4,5,5,4,4,5,f,212,60,2988,Enterprise,small,Manhattan | Private room | small,252,1,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0.7097,0,1,1,1,1,0.8904
678901120783302718,6/14/26,2/28/23,2/1/26,21010698,4,Your home in New York: Chic & Spacious Chelsea 1BR,https://www.airbnb.com/rooms/678901120783302718,Manhattan,Chelsea,40.74261512629967,-74.0011318,Entire home/apt,Entire condo,2,1,1,1,0,0,0,295.31,230,30,1125,1,7,2,0,0.17,5,5,5,5,4.86,5,5,f,1,120,35437,Individual,small,Manhattan | Entire home/apt | small,133,2,4,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0.5667,0,0,1,1,1,0.871,0.3699
685588304301383800,6/14/26,7/31/23,7/31/25,384532776,5,Modern apartment W/ Laundry Doorman Elevator (47),https://www.airbnb.com/rooms/685588304301383800,Manhattan,Hell's Kitchen,40.76103,-73.98974,Entire home/apt,Entire rental unit,4,2,2,1,1,0,0,186.03,313,30,365,1,3,1,0,0.09,5,5,5,5,5,5,5,f,49,60,11162,Enterprise,medium,Manhattan | Entire home/apt | medium,318,1,4.333,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0.5667,0.871,0.2581,0,0,0,0,0.1425
685589618896835952,6/14/26,11/13/22,12/20/25,10234050,10,Chic loft in prime Manhattan near Google,https://www.airbnb.com/rooms/685589618896835952,Manhattan,Chelsea,40.746943041729125,-74.00291874,Entire home/apt,Entire loft,2,1,1,1,0,0,0,233.43,147,30,90,1,4,1,0,0.09,5,5,4.5,5,4.75,4.5,5,t,3,60,14006,Small-Multi,small,Manhattan | Entire home/apt | small,176,1,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0.5161,0,0,0,0,0.6774,0.5973
685623166091060477,6/15/26,8/6/22,12/14/25,199011457,4,Brooklyn Garden Level Private Suite,https://www.airbnb.com/rooms/685623166091060477,Brooklyn,Cypress Hills,40.68744,-73.87721,Private room,Private room in home,4,1,2,1,0,0,0,91.83,323,30,365,1,92,3,0,1.96,4.79,4.79,4.9,4.91,4.57,4.6,4.83,f,1,180,16529,Individual,medium,Brooklyn | Private room | medium,182,3,4,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.4667,0.9032,0,0,0,0,0,0.1151
679083434084759443,6/15/26,9/13/22,9/1/25,306324544,3,M & K Oasis (15 minutes from JFK Airport),https://www.airbnb.com/rooms/679083434084759443,Brooklyn,Canarsie,40.63649,-73.88678,Entire home/apt,Entire townhouse,2,1,1,1,0,0,0,75.23,347,30,30,1,36,1,0,0.79,4.81,4.97,4.97,4.75,4.69,4.75,4.72,f,1,60,4514,Individual,small,Brooklyn | Entire home/apt | small,286,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.5333,0.0645,0,0,0,0,0,0.0493
679604722787295688,6/15/26,8/7/22,12/27/25,10384906,12,Flexible Private room,https://www.airbnb.com/rooms/679604722787295688,Queens,Flushing,40.76809,-73.82319,Private room,Private room in rental unit,1,1,1,1,1,0,0,55.49,291,30,1125,1,28,1,0,0.6,4.25,4.14,4.46,4.71,4.21,4.43,4.25,f,2,60,3329,Small-Multi,small,Queens | Private room | small,169,1,4.4,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.5667,1,0.8387,0,0,0,0,0.2027
679610066679499298,6/14/26,10/30/22,5/6/26,23772724,11,Charming furnished 2BR in the UES (MIN 30 DAYS),https://www.airbnb.com/rooms/679610066679499298,Manhattan,Upper East Side,40.78345,-73.9463,Entire home/apt,Entire rental unit,4,2,3,1,0,0,0,259.4,364,30,365,1,7,3,0,0.16,4.86,4.57,4.57,5,5,4.71,5,f,76,180,46692,Enterprise,medium,Manhattan | Entire home/apt | medium,39,3,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0.0333,0,0,0,0,0,0,0.0027
679639039552683894,6/14/26,8/11/23,7/4/25,36953468,3,Massive Dumbo Artist's Loft,https://www.airbnb.com/rooms/679639039552683894,Brooklyn,DUMBO,40.70432,-73.98591,Entire home/apt,Entire rental unit,4,2,2,1,0,0,0,376.13,335,30,365,1,4,1,0,0.12,5,5,5,5,5,5,5,f,1,60,22568,Individual,medium,Brooklyn | Entire home/apt | medium,345,1,4.75,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0.4,0.5806,0,0,0,0,0,0.0822
679810163377737065,6/15/26,7/29/22,5/8/26,105120761,6,Lovely private room,https://www.airbnb.com/rooms/679810163377737065,Bronx,Longwood,40.82317700294168,-73.90189782,Private room,Private room in condo,2,1,1,1,1,0,0,53.07,192,30,365,1,37,3,0,0.78,4.65,4.65,4.73,4.68,4.38,4.68,4.68,t,1,180,9553,Individual,small,Bronx | Private room | small,37,3,4.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0.7,1,0.2903,1,1,1,0.6774,0.474
679903477039048830,6/14/26,4/15/23,5/1/26,19303369,11,Large private room apartment renovated in 2022.,https://www.airbnb.com/rooms/679903477039048830,Manhattan,Inwood,40.86382,-73.92437,Private room,Private room in condo,2,1,1,2,1,0,0,42.07,32,30,1125,1,3,1,0,0.08,5,5,5,5,5,5,5,f,239,60,2524,Enterprise,small,Manhattan | Private room | small,44,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0.9667,0,1,1,1,1,1,0.9123
679987510857371972,6/15/26,9/10/22,8/2/25,471303517,3,The Brooklyn Haven 6BR|2 Ba | Free Parking,https://www.airbnb.com/rooms/679987510857371972,Brooklyn,East New York,40.66632,-73.88114,Entire home/apt,Entire townhouse,14,6,8,2,0,0,0,284.51,335,30,1125,1,12,1,0,0.26,4.83,4.92,4.92,4.75,4.5,4.42,4.58,t,6,60,17071,Mid-Multi,large,Brooklyn | Entire home/apt | large,316,1,4.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0.5333,0.4516,0,0,0,0,0,0.0822
686088987656857863,6/14/26,10/16/22,11/30/25,460919458,4,Amazing 2 Bedroom Apt Just steps to Central Park,https://www.airbnb.com/rooms/686088987656857863,Manhattan,East Harlem,40.79593,-73.94408,Entire home/apt,Entire rental unit,4,2,2,1,0,0,0,145.67,286,30,182,1,6,1,0,0.13,3,3.67,3.17,3.17,3.67,3,3.67,f,11,60,8740,Mid-Multi,medium,Manhattan | Entire home/apt | medium,196,1,2.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5667,1,1,0,0,0,0,0.2164
686325667143369470,6/14/26,9/5/22,4/12/26,9553670,4,Cozy 1 Bedroom apartment rental,https://www.airbnb.com/rooms/686325667143369470,Brooklyn,East Flatbush,40.6431,-73.95048,Entire home/apt,Entire rental unit,2,1,1,1,0,0,0,112.68,365,30,1125,1,29,2,0,0.63,4.97,5,5,5,4.62,4.86,5,t,4,120,13522,Small-Multi,small,Brooklyn | Entire home/apt | small,63,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
686417098893252591,6/14/26,10/1/22,2/13/26,28722598,9,Quintessential Studio in heart of West Village,https://www.airbnb.com/rooms/686417098893252591,Manhattan,West Village,40.73429,-74.00065,Entire home/apt,Entire rental unit,4,1,2,1,0,0,0,292.97,165,30,365,1,16,4,0,0.35,4.94,4.81,5,5,4.94,4.88,4.88,t,1,240,70313,Individual,medium,Manhattan | Entire home/apt | medium,121,4,4.8,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0.6774,1,1,1,0,0,0,1,1,0.871,0.5479
687351522421269786,6/14/26,8/19/22,2/7/26,469261629,3,"Modern 1BR Apt. in NYC, 15 min. to Manhattan",https://www.airbnb.com/rooms/687351522421269786,Queens,Sunnyside,40.74016,-73.91975,Entire home/apt,Entire rental unit,4,1,3,1,0,0,0,140.63,131,30,1125,1,54,2,0,1.16,4.93,4.78,4.94,4.96,4.83,4.81,4.8,f,1,120,16876,Individual,medium,Queens | Entire home/apt | medium,127,2,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0.5161,1,1,1,1,1,1,0.2258,1,0,0,0,0.6411
680341463529754504,6/14/26,9/22/22,11/2/25,51589519,10,"Williamsburg, Balcony, Gym, By noomi",https://www.airbnb.com/rooms/680341463529754504,Brooklyn,Williamsburg,40.7144003,-73.9496825,Entire home/apt,Entire rental unit,5,3,3,2,0,0,0,411.5,257,30,365,1,10,2,0,0.22,4.8,4.8,4.9,4.6,4.8,4.4,4.7,f,41,120,49380,Enterprise,large,Brooklyn | Entire home/apt | large,224,2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0.5667,1,1,0.9667,0,0,0,0.2959
680442938388437436,6/15/26,8/29/22,6/1/26,74215453,7,You home in the Big Apple 🍎,https://www.airbnb.com/rooms/680442938388437436,Queens,Astoria,40.76557,-73.9283,Private room,Private room in rental unit,1,1,1,1,0,0,0,87.49,209,30,1125,1,34,6,1,0.74,4.94,4.85,4.94,4.94,4.82,4.79,4.91,t,2,255,22310,Small-Multi,small,Queens | Private room | small,13,6,4.8,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5333,0.6129,1,1,1,0.9667,0,0.4274
680527395305587176,6/14/26,10/3/22,11/2/25,440507344,3,Lovely 1 bedroom furnished apartment in Astoria.,https://www.airbnb.com/rooms/680527395305587176,Queens,Ditmars Steinway,40.77838,-73.90789,Entire home/apt,Entire rental unit,2,1,1,1,0,0,0,121.7,40,30,150,1,5,1,0,0.11,5,5,5,5,5,5,5,f,1,60,7302,Individual,small,Queens | Entire home/apt | small,224,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.6774,0.8904
672291117149229775,6/14/26,10/9/22,2/22/26,1339545,14,Oasis in Park Slope,https://www.airbnb.com/rooms/672291117149229775,Brooklyn,Park Slope,40.66999,-73.98058,Entire home/apt,Entire townhouse,2,1,1,1,0,0,0,189.12,90,30,365,1,52,5,0,1.16,4.94,4.9,4.88,4.96,4.98,4.88,4.94,t,7,255,48226,Mid-Multi,small,Brooklyn | Entire home/apt | small,112,5,4.8,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0.4333,0,0,0.6333,1,1,1,0.7534
672459717259106879,6/15/26,7/22/22,3/23/26,252633425,3,Modern & cozy basement apartment near JFK airport,https://www.airbnb.com/rooms/672459717259106879,Queens,Woodhaven,40.69585,-73.85276,Entire home/apt,Entire rental unit,4,2,2,1,0,0,0,103.24,113,30,35,1,36,2,0,0.76,4.83,4.97,4.97,4.81,4.83,4.61,4.75,f,1,120,12389,Individual,medium,Queens | Entire home/apt | medium,83,2,4.6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0.6774,0.3226,0.6667,0,0,0.6452,0.6904
687561322939099711,6/15/26,8/9/22,5/10/26,329841044,6,The Green Room: 70s Groove Themed Studio,https://www.airbnb.com/rooms/687561322939099711,Manhattan,Upper East Side,40.7658058,-73.9658192,Entire home/apt,Entire home,3,1,2,1,1,0,0,574.5,248,1,1125,0,122,14,0,2.6,4.83,4.84,4.97,4.88,4.95,4.72,4.89,t,1,179,102836,Individual,medium,Manhattan | Entire home/apt | medium,35,14,4.2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0.0645,0,0,0.2333,0,0.4,0.7742,0.7419,0.5667,0.4516,0.0667,0.5161,0.3205
687654908406137989,6/14/26,9/1/22,8/15/25,24273714,11,Cozy lil nook #2 in the heart of BK,https://www.airbnb.com/rooms/687654908406137989,Brooklyn,Flatbush,40.63443,-73.95092,Private room,Private room in rental unit,2,1,1,1,1,0,0,69.17,281,30,365,1,38,1,0,0.82,4.82,4.82,4.92,4.87,4.34,4.87,4.79,t,7,60,4150,Mid-Multi,small,Brooklyn | Private room | small,303,1,4.8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.5667,1,1,0.1667,0,0,0,0.2301
688475381592613781,6/15/26,9/13/22,6/9/26,473847345,3,1 BR guest suite close to Subway & Restaurants,https://www.airbnb.com/rooms/688475381592613781,Queens,Jackson Heights,40.74831583091244,-73.88901292,Entire home/apt,Entire guest suite,2,1,1,1,0,0,0,228.24,318,2,14,0,92,19,2,2.01,4.92,4.97,4.98,4.99,4.71,4.79,4.98,t,1,243,55462,Individual,small,Queens | Entire home/apt | small,5,20,4.8,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0.4667,0.3871,0.1613,0.3667,0.1613,0,0,0.1288
688696272821787483,6/15/26,8/15/22,11/29/25,466634879,3,Flushing市中心，走路3分鐘到地鐵站。乾淨舒適2間臥房，環境安靜，大陽台。4C,https://www.airbnb.com/rooms/688696272821787483,Queens,Flushing,40.75784,-73.83303,Entire home/apt,Entire condo,6,2,3,1,0,0,0,143.8,255,30,1125,1,63,2,0,1.35,4.87,4.92,4.9,4.86,4.83,4.81,4.89,t,2,120,17256,Small-Multi,large,Queens | Entire home/apt | large,197,2,4.8,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0.5333,1,0.6774,0.6333,0.7419,0,0,0.3014
688995040218369146,6/14/26,11/4/22,12/3/25,5268758,10,Renovated floor in home with separate entrance,https://www.airbnb.com/rooms/688995040218369146,Queens,Woodside,40.75135,-73.90175,Entire home/apt,Entire rental unit,2,1,1,1,1,0,0,98.74,263,30,365,1,11,2,0,0.25,5,4.91,5,5,4.82,4.82,5,t,1,120,11849,Individual,small,Queens | Entire home/apt | small,193,2,5,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0.5667,1,0.7419,1,0.0323,0,0,0.2795
672486378317990261,6/15/26,7/26/22,6/7/26,469847031,3,Extra Large & Spacious Guest Suite Near JFK.,https://www.airbnb.com/rooms/672486378317990261,Queens,Cambria Heights,40.696233648583885,-73.74205373,Shared room,Shared room in guest suite,2,1,1,1,0,0,0,172.7,258,3,1125,0,120,17,3,2.53,4.96,4.93,4.96,5,4.78,4.88,4.96,t,1,218,37649,Individual,small,Queens | Shared room | small,7,17,4.6,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0.1613,0,0,0,0,0.4333,0.4516,0.3871,0.8667,0.2581,0.6,0.3548,0.2932
689043579053364669,6/15/26,9/6/22,5/30/26,473978913,3,Luxury 1-Bedroom Unit w/ Sofa bed Open Concept,https://www.airbnb.com/rooms/689043579053364669,Queens,East Elmhurst,40.764701950037434,-73.88202567,Entire home/apt,Entire condo,2,1,1,1,0,0,0,111.65,283,30,365,1,112,2,1,2.44,4.87,4.82,4.9,4.9,4.71,4.72,4.82,t,3,120,13398,Small-Multi,small,Queens | Entire home/apt | small,15,2,4.8,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0.5333,1,0.0968,1,0.0645,0,0,0.2247
689097846834777912,6/14/26,8/14/22,3/1/26,28260018,7,"Hotel-Style– No Host, Professionally Managed ID233",https://www.airbnb.com/rooms/689097846834777912,Manhattan,Harlem,40.80829,-73.94986,Private room,Private room in rental unit,3,1,1,1,0,0,0,81.49,351,30,999,1,65,4,0,1.39,4.65,4.83,4.91,4.85,4.28,4.52,4.82,f,20,240,19558,Mid-Multi,medium,Manhattan | Private room | medium,105,4,3.8,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.4333,0.0323,0,0,0,0,0,0.0384
689200500518970386,6/14/26,8/15/22,9/1/25,28260018,7,"Hotel-Style– No Host, Professionally Managed ID234",https://www.airbnb.com/rooms/689200500518970386,Manhattan,Harlem,40.80746,-73.94768,Private room,Private room in rental unit,2,1,1,1,1,0,0,91.09,318,30,999,1,59,1,0,1.26,4.9,4.93,4.97,4.97,4.68,4.76,4.93,f,20,60,5465,Mid-Multi,small,Manhattan | Private room | small,286,1,4.8,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0.5667,0.9677,0,0,0,0,0,0.1288
689295463908141843,6/15/26,7/23/24,5/28/26,20562103,2,Very comfortable and spacious,https://www.airbnb.com/rooms/689295463908141843,Queens,Maspeth,40.73496,-73.90593,Private room,Private room in home,3,1,1,1.5,1,0,0,128.5,88,1,30,0,34,17,2,1.47,4.97,4.94,4.97,4.94,4.74,4.82,4.97,t,2,218,28013,Small-Multi,medium,Queens | Private room | medium,17,17,4.8,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0.6452,0.9677,0.4,0.4194,0,0.6774,0.7589
672500835605671640,6/14/26,9/17/22,5/18/26,30065089,3,The Flat NYC - Queen Room with Shared Bathroom,https://www.airbnb.com/rooms/672500835605671640,Manhattan,Flatiron District,40.74345,-73.99156,Private room,Room in hotel,2,1,1,1,0,0,0,222,344,1,365,0,4,3,1,0.09,4.5,4.5,5,4.75,5,4.5,5,f,8,38,8436,Mid-Multi,small,Manhattan | Private room | small,27,3,4.5,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0.0968,0,0,0,0,0.1667,0.129,0.0968,0.0333,0,0,0.1613,0.0575
672522014124319806,6/14/26,7/25/22,5/29/26,30065089,3,The Flat NYC - Single Suite,https://www.airbnb.com/rooms/672522014124319806,Manhattan,Flatiron District,40.7428,-73.98963,Private room,Room in hotel,1,1,1,1,0,0,0,206,326,1,365,0,9,4,1,0.19,4.44,4.78,4.89,4.44,4.78,4.33,4.67,f,8,51,10506,Mid-Multi,small,Manhattan | Private room | small,16,4,4.2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0.0645,0.1071,0,0,0,0.0667,0.3226,0.0645,0.3667,0.0645,0,0.2258,0.1068
672533137578321458,6/14/26,7/31/22,12/21/25,30065089,3,The Flat NYC - King Room with Shared Bathroom,https://www.airbnb.com/rooms/672533137578321458,Manhattan,Flatiron District,40.74223,-73.99129,Private room,Room in hotel,2,1,1,1,0,0,0,242,355,1,365,0,12,5,0,0.25,4.5,4.58,4.83,4.33,5,4.58,4.75,f,8,64,15488,Mid-Multi,small,Manhattan | Private room | small,175,5,4.2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0.0323,0,0,0,0,0.1333,0.0968,0,0,0,0,0.0645,0.0274
673038589832674138,6/14/26,7/23/22,4/19/26,468527022,3,"Cozy Twin near Soho, Little Italy - Private",https://www.airbnb.com/rooms/673038589832674138,Manhattan,Chinatown,40.71826,-74.00141,Private room,Room in hotel,2,1,2,1,1,0,0,296,310,1,365,0,154,14,0,3.25,4.66,4.71,4.88,4.81,4.76,4.53,4.68,f,5,179,52984,Small-Multi,small,Manhattan | Private room | small,56,14,3.6,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0.0645,0,0,0,1,0.6,0,0,0,0,0,0.129,0.1507
689890425467758374,6/14/26,9/11/22,6/6/26,33074274,11,Quaint & Relaxing Room in Harlem,https://www.airbnb.com/rooms/689890425467758374,Manhattan,Harlem,40.80767,-73.94976,Private room,Private room in rental unit,1,1,1,1,1,0,0,147.21,282,4,1125,0,80,22,2,1.75,4.99,4.94,5,4.95,4.71,4.91,4.98,t,3,255,37539,Small-Multi,small,Manhattan | Private room | small,8,22,5,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0.0645,0,0,0,0,0.5,0.6129,0.6129,0.4667,0.3871,0,0.0645,0.2274
