listing_id,listing_name,listing_url,borough,neighborhood,room_type,property_type,max_guests,host_tier,segment,market_segment,cv_fold,actual_price_usd,predicted_fair_price_usd,residual_usd,residual_pct_of_fair,pricing_signal
50958541,Sunny 2 bdrm apt  in Manhattan’s Gramercy area,https://www.airbnb.com/rooms/50958541,Manhattan,Gramercy,Entire home/apt,Entire rental unit,2,Small-Multi,Manhattan | Entire home/apt | small,monthly,3,163.81,204.52,-40.71,-0.1991,Below fair value (underpriced)
50961550,Winter Getaway Williamsburg 1BR Close to Manhattan,https://www.airbnb.com/rooms/50961550,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,2,Individual,Brooklyn | Entire home/apt | small,monthly,3,146.1,201.97,-55.87,-0.2766,Below fair value (underpriced)
50971404,Lovely Bright 3 Bedroom in Bushwick,https://www.airbnb.com/rooms/50971404,Brooklyn,Bushwick,Entire home/apt,Entire rental unit,6,Individual,Brooklyn | Entire home/apt | large,monthly,3,162.42,212.01,-49.59,-0.2339,Below fair value (underpriced)
50991222,Enjoy a great stay in our BedStuy home.,https://www.airbnb.com/rooms/50991222,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,3,Individual,Brooklyn | Entire home/apt | medium,monthly,1,138.0,137.22,0.78,0.0057,Above fair value (overpriced)
51000097,"Beautiful one bedroom in Manhattan, East Village",https://www.airbnb.com/rooms/51000097,Manhattan,Stuyvesant Town,Entire home/apt,Entire rental unit,2,Small-Multi,Manhattan | Entire home/apt | small,monthly,3,147.5,154.7,-7.2,-0.0465,Below fair value (underpriced)
51195659,138 Bowery-Bright Studio,https://www.airbnb.com/rooms/51195659,Manhattan,Chinatown,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,5,165.93,137.56,28.37,0.2062,Above fair value (overpriced)
51197475,"Sunny Apt; By LGA, Midtown, Astoria, LIC, Flushing",https://www.airbnb.com/rooms/51197475,Queens,East Elmhurst,Entire home/apt,Entire rental unit,2,Individual,Queens | Entire home/apt | small,monthly,2,100.47,143.27,-42.8,-0.2987,Below fair value (underpriced)
49926780,Bright and Spacious Brooklyn Loft,https://www.airbnb.com/rooms/49926780,Brooklyn,Red Hook,Entire home/apt,Entire loft,2,Individual,Brooklyn | Entire home/apt | small,monthly,2,247.08,213.38,33.7,0.1579,Above fair value (overpriced)
51482510,Beautiful & modern 1 BR apartment in the UES (1),https://www.airbnb.com/rooms/51482510,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,4,197.2,163.39,33.81,0.2069,Above fair value (overpriced)
51035025,Crown Heights Garden Studio Oasis,https://www.airbnb.com/rooms/51035025,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,2,Small-Multi,Brooklyn | Entire home/apt | small,monthly,3,133.67,112.73,20.94,0.1858,Above fair value (overpriced)
51232872,Large Quiet Bedroom in the Heart of Astoria!,https://www.airbnb.com/rooms/51232872,Queens,Ditmars Steinway,Private room,Private room in rental unit,1,Small-Multi,Queens | Private room | small,monthly,1,61.39,70.88,-9.49,-0.1339,Below fair value (underpriced)
51037782,Beautiful & Cozy Stay in Historical Bed Stuy!,https://www.airbnb.com/rooms/51037782,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire home,4,Small-Multi,Brooklyn | Entire home/apt | medium,monthly,2,195.89,156.07,39.82,0.2551,Above fair value (overpriced)
51045369,Beautiful & modern studio doorman elevator w/d (5),https://www.airbnb.com/rooms/51045369,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,3,190.63,142.91,47.72,0.334,Above fair value (overpriced)
51059798,The Lenox II • Vibe 8658,https://www.airbnb.com/rooms/51059798,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,5,207.5,193.31,14.19,0.0734,Above fair value (overpriced)
51257815,Brownstone Experience/One Bedroom Close to All!!!,https://www.airbnb.com/rooms/51257815,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,4,Individual,Brooklyn | Entire home/apt | medium,monthly,3,126.13,163.8,-37.67,-0.23,Below fair value (underpriced)
51064493,Bright 2 b/r with beautiful sunset manhattan views,https://www.airbnb.com/rooms/51064493,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,4,Individual,Brooklyn | Entire home/apt | medium,monthly,5,332.5,254.04,78.46,0.3088,Above fair value (overpriced)
51868809,"Cozy room@Queens! Same area W/Target,Costco",https://www.airbnb.com/rooms/51868809,Queens,Rego Park,Private room,Private room in townhouse,2,Enterprise,Queens | Private room | small,monthly,3,49.8,68.66,-18.86,-0.2747,Below fair value (underpriced)
51868842,"Cozy room@Queens! Same area W/Target,Costco",https://www.airbnb.com/rooms/51868842,Queens,Rego Park,Private room,Private room in townhouse,2,Enterprise,Queens | Private room | small,monthly,2,60.87,92.52,-31.65,-0.3421,Below fair value (underpriced)
51281056,Clean and cozy apartment in the heart of Manhattan,https://www.airbnb.com/rooms/51281056,Manhattan,Kips Bay,Entire home/apt,Entire rental unit,5,Mid-Multi,Manhattan | Entire home/apt | large,monthly,2,263.67,271.96,-8.29,-0.0305,Below fair value (underpriced)
51290734,Good location apartment in Sunnyside!!,https://www.airbnb.com/rooms/51290734,Queens,Sunnyside,Private room,Private room in townhouse,2,Enterprise,Queens | Private room | small,monthly,5,71.93,63.54,8.39,0.1321,Above fair value (overpriced)
51306036,★ AMAZING 2 BEDROOM APT 1/2 BLOCK TO CENTRAL PARK★,https://www.airbnb.com/rooms/51306036,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,4,Enterprise,Manhattan | Entire home/apt | medium,monthly,3,225.37,253.68,-28.31,-0.1116,Below fair value (underpriced)
51503294,78-3D 1BR prime UES WD in unit,https://www.airbnb.com/rooms/51503294,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,4,Enterprise,Manhattan | Entire home/apt | medium,monthly,1,241.18,271.15,-29.97,-0.1105,Below fair value (underpriced)
51507287,Renovated Village Studio Apartment Near Everything,https://www.airbnb.com/rooms/51507287,Manhattan,East Village,Entire home/apt,Entire rental unit,1,Enterprise,Manhattan | Entire home/apt | small,monthly,1,44.62,120.65,-76.03,-0.6302,Below fair value (underpriced)
51307052,Huge Zen Room NYC,https://www.airbnb.com/rooms/51307052,Brooklyn,Bedford-Stuyvesant,Private room,Private room in home,1,Small-Multi,Brooklyn | Private room | small,monthly,1,61.47,77.1,-15.63,-0.2028,Below fair value (underpriced)
51327110,433 West 53-Two Bedroom Apartment Midtown West,https://www.airbnb.com/rooms/51327110,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,4,Enterprise,Manhattan | Entire home/apt | medium,monthly,3,221.27,215.27,6.0,0.0279,Above fair value (overpriced)
51534404,2 Bedroom apt 21 miles from Metlife WorldCup 2026,https://www.airbnb.com/rooms/51534404,Queens,Corona,Entire home/apt,Entire rental unit,4,Small-Multi,Queens | Entire home/apt | medium,monthly,2,170.61,137.18,33.43,0.2437,Above fair value (overpriced)
51538601,Spacious Ft Greene 2BR. Right by the park!,https://www.airbnb.com/rooms/51538601,Brooklyn,Fort Greene,Private room,Private room in rental unit,4,Individual,Brooklyn | Private room | medium,monthly,3,151.03,152.77,-1.74,-0.0114,Below fair value (underpriced)
51538868,Oasis in the Heart of Ridgewood,https://www.airbnb.com/rooms/51538868,Queens,Ridgewood,Private room,Private room in townhouse,6,Individual,Queens | Private room | large,monthly,3,108.34,158.47,-50.13,-0.3163,Below fair value (underpriced)
51560696,The Dale II • Vibe 8660,https://www.airbnb.com/rooms/51560696,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,3,145.35,167.82,-22.47,-0.1339,Below fair value (underpriced)
51350836,Private Room with Private Bathroom in Shared Apt,https://www.airbnb.com/rooms/51350836,Manhattan,East Harlem,Private room,Private room in rental unit,1,Small-Multi,Manhattan | Private room | small,monthly,3,84.83,79.09,5.74,0.0725,Above fair value (overpriced)
51570734,2 Bed Chelsea Apt Elevator Building + Central A/C,https://www.airbnb.com/rooms/51570734,Manhattan,Chelsea,Entire home/apt,Entire rental unit,3,Individual,Manhattan | Entire home/apt | medium,monthly,1,323.56,233.79,89.77,0.384,Above fair value (overpriced)
51364003,Comfort on Monroe 2,https://www.airbnb.com/rooms/51364003,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,2,Small-Multi,Brooklyn | Private room | small,monthly,1,77.73,68.73,9.0,0.131,Above fair value (overpriced)
51411625,Flushing/Elmhurst 2BRof3BR Duplex (BR#5&6),https://www.airbnb.com/rooms/51411625,Queens,East Elmhurst,Private room,Private room in rental unit,7,Mid-Multi,Queens | Private room | large,monthly,2,112.3,128.84,-16.54,-0.1284,Below fair value (underpriced)
51412408,Flushing/Elmhurst BR#4,https://www.airbnb.com/rooms/51412408,Queens,East Elmhurst,Private room,Private room in rental unit,3,Mid-Multi,Queens | Private room | medium,monthly,2,67.13,75.19,-8.06,-0.1072,Below fair value (underpriced)
51443431,Luxury 1 Bedroom Duplex Apt in heart of Chelsea,https://www.airbnb.com/rooms/51443431,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Individual,Manhattan | Entire home/apt | small,monthly,3,290.14,219.11,71.03,0.3242,Above fair value (overpriced)
51451368,Nyc apt in the middle in nyc,https://www.airbnb.com/rooms/51451368,Manhattan,Murray Hill,Entire home/apt,Entire rental unit,4,Mid-Multi,Manhattan | Entire home/apt | medium,monthly,1,94.62,214.46,-119.84,-0.5588,Below fair value (underpriced)
51454723,"Private Balcony room in Bay Ridge, BK",https://www.airbnb.com/rooms/51454723,Brooklyn,Bay Ridge,Private room,Private room in villa,2,Small-Multi,Brooklyn | Private room | small,monthly,1,62.4,66.82,-4.42,-0.0662,Below fair value (underpriced)
51455566,Historic brownstone - Rm2,https://www.airbnb.com/rooms/51455566,Manhattan,Harlem,Private room,Private room in townhouse,2,Small-Multi,Manhattan | Private room | small,monthly,1,115.77,87.49,28.28,0.3232,Above fair value (overpriced)
51455941,Historic brownstone - Rm3,https://www.airbnb.com/rooms/51455941,Manhattan,Harlem,Private room,Private room in townhouse,2,Small-Multi,Manhattan | Private room | small,monthly,3,94.73,93.47,1.26,0.0135,Above fair value (overpriced)
51467306,"Master room in Bay Ridge, BK",https://www.airbnb.com/rooms/51467306,Brooklyn,Bay Ridge,Private room,Private room in villa,2,Small-Multi,Brooklyn | Private room | small,monthly,3,58.41,68.16,-9.75,-0.1431,Below fair value (underpriced)
51471445,165 East 89-Studio in Upper East Side,https://www.airbnb.com/rooms/51471445,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,2,138.3,166.04,-27.74,-0.1671,Below fair value (underpriced)
51918445,Bright & Spacious  in Rockaway Beach,https://www.airbnb.com/rooms/51918445,Queens,Rockaway Beach,Private room,Private room in home,4,Individual,Queens | Private room | medium,monthly,4,226.69,98.32,128.37,1.3056,Above fair value (overpriced)
51926455,Peaceful Japanese Ryokan in the heart West Village,https://www.airbnb.com/rooms/51926455,Manhattan,West Village,Entire home/apt,Entire rental unit,2,Individual,Manhattan | Entire home/apt | small,monthly,1,223.27,260.8,-37.53,-0.1439,Below fair value (underpriced)
52169805,Stunning Fully Furnished Studio in Chelsea #6146,https://www.airbnb.com/rooms/52169805,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,5,250.73,190.56,60.17,0.3157,Above fair value (overpriced)
52170063,Cozy and Renovated Studio in Chelsea #6147,https://www.airbnb.com/rooms/52170063,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,3,239.7,192.3,47.4,0.2465,Above fair value (overpriced)
52170623,Stunning Furnished Studio in Chelsea #6151,https://www.airbnb.com/rooms/52170623,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,5,217.57,213.93,3.64,0.017,Above fair value (overpriced)
51614134,Bliss in Brooklyn. 1bedroom in house with backyard,https://www.airbnb.com/rooms/51614134,Brooklyn,Canarsie,Private room,Private room in home,2,Individual,Brooklyn | Private room | small,monthly,5,46.82,61.54,-14.72,-0.2392,Below fair value (underpriced)
51619252,Private Room at Rogers of Rockaway Beach 116th St,https://www.airbnb.com/rooms/51619252,Queens,Breezy Point,Private room,Private room in guest suite,2,Small-Multi,Queens | Private room | small,monthly,1,151.18,83.02,68.16,0.8211,Above fair value (overpriced)
51954070,Hudson Yards 1BR | Pool+Gym | In-Unit Laundry,https://www.airbnb.com/rooms/51954070,Manhattan,Hell's Kitchen,Entire home/apt,Entire serviced apartment,3,Enterprise,Manhattan | Entire home/apt | medium,monthly,2,433.76,260.88,172.88,0.6627,Above fair value (overpriced)
52190454,Cozy room 2 mins walk from the Subway,https://www.airbnb.com/rooms/52190454,Brooklyn,Bedford-Stuyvesant,Private room,Private room in home,1,Small-Multi,Brooklyn | Private room | small,monthly,1,56.6,56.82,-0.22,-0.0038,Below fair value (underpriced)
51956352,Feel the charming Roosevelt Island - New York City,https://www.airbnb.com/rooms/51956352,Manhattan,Roosevelt Island,Private room,Private room in rental unit,1,Individual,Manhattan | Private room | small,monthly,3,208.33,78.06,130.27,1.669,Above fair value (overpriced)
51960731,Magical Dream Getaway- Amazing! Near JFK,https://www.airbnb.com/rooms/51960731,Queens,Queens Village,Private room,Private room in rental unit,4,Small-Multi,Queens | Private room | medium,monthly,5,78.18,87.66,-9.48,-0.1081,Below fair value (underpriced)
51970344,"Work from home delight: bedroom, office, prvt bath",https://www.airbnb.com/rooms/51970344,Bronx,Hunts Point,Private room,Private room in home,2,Small-Multi,Bronx | Private room | small,monthly,1,66.37,64.54,1.83,0.0284,Above fair value (overpriced)
51621907,Gorgeous room in Cypress Hills,https://www.airbnb.com/rooms/51621907,Brooklyn,Cypress Hills,Private room,Private room in home,2,Mid-Multi,Brooklyn | Private room | small,monthly,4,44.23,42.06,2.17,0.0515,Above fair value (overpriced)
52235688,"Beautiful Modern Condo, heart of Lower East Side",https://www.airbnb.com/rooms/52235688,Manhattan,East Village,Entire home/apt,Entire condo,6,Individual,Manhattan | Entire home/apt | large,monthly,4,551.26,354.96,196.3,0.553,Above fair value (overpriced)
51622613,433 West 53-Studio located in Midtown West,https://www.airbnb.com/rooms/51622613,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,5,132.77,169.11,-36.34,-0.2149,Below fair value (underpriced)
51622736,138 Bowery-Studio in Little Italy,https://www.airbnb.com/rooms/51622736,Manhattan,Chinatown,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,1,138.3,166.4,-28.1,-0.1689,Below fair value (underpriced)
51623333,Cozy Sunny Large Space near Museum & Park.,https://www.airbnb.com/rooms/51623333,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,2,Small-Multi,Brooklyn | Entire home/apt | small,monthly,4,88.31,97.65,-9.34,-0.0957,Below fair value (underpriced)
51980003,Beautiful brownstone garden suite with backyard,https://www.airbnb.com/rooms/51980003,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,2,Small-Multi,Brooklyn | Entire home/apt | small,monthly,3,198.93,129.37,69.56,0.5377,Above fair value (overpriced)
51987241,Brand New Cozy Studio in the heart of Chelsea#6155,https://www.airbnb.com/rooms/51987241,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,4,178.1,192.94,-14.84,-0.0769,Below fair value (underpriced)
51639195,Private one bedroom guest suite,https://www.airbnb.com/rooms/51639195,Brooklyn,Crown Heights,Private room,Private room in townhouse,2,Individual,Brooklyn | Private room | small,monthly,2,93.51,78.7,14.81,0.1882,Above fair value (overpriced)
51639443,"NEW Beautiful Fully Furnished Apt w/ Balcony, W/D",https://www.airbnb.com/rooms/51639443,Brooklyn,East Flatbush,Entire home/apt,Entire serviced apartment,2,Small-Multi,Brooklyn | Entire home/apt | small,monthly,1,184.37,105.98,78.39,0.7396,Above fair value (overpriced)
52013393,Cozy 1BR Near JFK with Self Check In and Workspace,https://www.airbnb.com/rooms/52013393,Queens,Jamaica,Entire home/apt,Entire condo,2,Individual,Queens | Entire home/apt | small,monthly,5,99.45,150.76,-51.31,-0.3404,Below fair value (underpriced)
52021432,Amazing Fully Furnished Studio in Chelsea #6153,https://www.airbnb.com/rooms/52021432,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,2,200.97,178.94,22.03,0.1231,Above fair value (overpriced)
51639873,"Large 1 bdrm apt, 1 block to central pk 30 DAY MIN",https://www.airbnb.com/rooms/51639873,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,3,Mid-Multi,Manhattan | Entire home/apt | medium,monthly,4,187.13,219.82,-32.69,-0.1487,Below fair value (underpriced)
52026028,Henry House • Roomy 1-Bedroom • No4,https://www.airbnb.com/rooms/52026028,Brooklyn,Brooklyn Heights,Entire home/apt,Entire rental unit,2,Enterprise,Brooklyn | Entire home/apt | small,monthly,1,294.13,202.8,91.33,0.4504,Above fair value (overpriced)
52059246,"Lovely petite studio, walk to  LIRR & Bell Blvd.",https://www.airbnb.com/rooms/52059246,Queens,Bayside,Entire home/apt,Entire rental unit,2,Individual,Queens | Entire home/apt | small,monthly,2,84.6,133.47,-48.87,-0.3662,Below fair value (underpriced)
51655626,The Garden Apartment in Prime West Chelsea,https://www.airbnb.com/rooms/51655626,Manhattan,Chelsea,Entire home/apt,Entire rental unit,4,Mid-Multi,Manhattan | Entire home/apt | medium,monthly,1,341.16,276.93,64.23,0.2319,Above fair value (overpriced)
51662471,433 West 53-Spacious studio in Midtown West,https://www.airbnb.com/rooms/51662471,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,5,154.87,138.61,16.26,0.1173,Above fair value (overpriced)
52060325,Lovely spacious 1 bedroom in northern Manhattan,https://www.airbnb.com/rooms/52060325,Manhattan,Inwood,Entire home/apt,Entire rental unit,4,Individual,Manhattan | Entire home/apt | medium,monthly,2,134.22,130.77,3.45,0.0263,Above fair value (overpriced)
52076178,Bright 2-Story Brooklyn Oasis w/ Patio & Fire Pit,https://www.airbnb.com/rooms/52076178,Brooklyn,Greenpoint,Entire home/apt,Entire condo,4,Individual,Brooklyn | Entire home/apt | medium,monthly,1,171.03,352.89,-181.86,-0.5153,Below fair value (underpriced)
52102524,Cozy Furnished Studio in the heart of Chelsea#6152,https://www.airbnb.com/rooms/52102524,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,4,199.13,202.38,-3.25,-0.0161,Below fair value (underpriced)
52267290,Private room in Borough Park near D line,https://www.airbnb.com/rooms/52267290,Brooklyn,Borough Park,Private room,Private room in rental unit,1,Mid-Multi,Brooklyn | Private room | small,monthly,4,53.87,72.86,-18.99,-0.2606,Below fair value (underpriced)
52267684,Stylish Bed Stuy Garden,https://www.airbnb.com/rooms/52267684,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,2,Individual,Brooklyn | Entire home/apt | small,monthly,3,135.06,108.12,26.94,0.2492,Above fair value (overpriced)
52280572,The Gardens Inn,https://www.airbnb.com/rooms/52280572,Queens,Springfield Gardens,Entire home/apt,Entire home,4,Individual,Queens | Entire home/apt | medium,monthly,3,87.76,113.96,-26.2,-0.2299,Below fair value (underpriced)
51667245,Beautiful Brownstone 2 Bed 2Bath W Backyard,https://www.airbnb.com/rooms/51667245,Brooklyn,Crown Heights,Entire home/apt,Entire townhouse,6,Small-Multi,Brooklyn | Entire home/apt | large,monthly,4,187.37,241.5,-54.13,-0.2241,Below fair value (underpriced)
51682883,New Lower-Level Apartment - 20 Min to Manhattan,https://www.airbnb.com/rooms/51682883,Queens,Bayside,Entire home/apt,Entire rental unit,4,Small-Multi,Queens | Entire home/apt | medium,monthly,3,91.8,163.26,-71.46,-0.4377,Below fair value (underpriced)
52107496,Single  Room with Shared bath  #603,https://www.airbnb.com/rooms/52107496,Manhattan,Kips Bay,Private room,Room in boutique hotel,2,Enterprise,Manhattan | Private room | small,monthly,4,84.82,59.1,25.72,0.4351,Above fair value (overpriced)
52110071,Luxurious Studio Apt in Williamsburg Brooklyn!,https://www.airbnb.com/rooms/52110071,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,2,Individual,Brooklyn | Entire home/apt | small,monthly,4,241.53,169.81,71.72,0.4223,Above fair value (overpriced)
52112035,Modern Lovely 2 bedroom 10 min away from Park,https://www.airbnb.com/rooms/52112035,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,4,Individual,Brooklyn | Entire home/apt | medium,monthly,4,133.93,177.18,-43.25,-0.2441,Below fair value (underpriced)
52112120,Studio Apt in the East village,https://www.airbnb.com/rooms/52112120,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,3,Small-Multi,Manhattan | Entire home/apt | medium,monthly,3,129.61,221.8,-92.19,-0.4156,Below fair value (underpriced)
52114771,Brooklyn Bohemian Suite,https://www.airbnb.com/rooms/52114771,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire guest suite,6,Individual,Brooklyn | Entire home/apt | large,monthly,5,171.61,174.94,-3.33,-0.019,Below fair value (underpriced)
52127481,Charming One Bedroom on Idyllic Upper West Side,https://www.airbnb.com/rooms/52127481,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,3,Enterprise,Manhattan | Entire home/apt | medium,monthly,5,253.88,242.06,11.82,0.0488,Above fair value (overpriced)
52128548,Family Friendly Villa w Pool,https://www.airbnb.com/rooms/52128548,Queens,Fresh Meadows,Entire home/apt,Entire villa,8,Individual,Queens | Entire home/apt | large,monthly,2,366.91,254.74,112.17,0.4404,Above fair value (overpriced)
52128775,Renovated 1 Bedroom Apartment w/ Private Patio,https://www.airbnb.com/rooms/52128775,Brooklyn,Sunset Park,Entire home/apt,Entire rental unit,4,Individual,Brooklyn | Entire home/apt | medium,monthly,4,146.91,184.43,-37.52,-0.2034,Below fair value (underpriced)
52131795,Spacious 2-Bedroom Apt in the Heart of Harlem,https://www.airbnb.com/rooms/52131795,Manhattan,Harlem,Entire home/apt,Entire rental unit,2,Individual,Manhattan | Entire home/apt | small,monthly,2,151.58,150.03,1.55,0.0103,Above fair value (overpriced)
52132742,Simple #6  (safe zone NYC 6-minute subway ),https://www.airbnb.com/rooms/52132742,Brooklyn,Bay Ridge,Private room,Private room in condo,1,Mid-Multi,Brooklyn | Private room | small,monthly,3,60.5,55.58,4.92,0.0885,Above fair value (overpriced)
52153731,Modern Furnished in the heart of Chelsea #6150,https://www.airbnb.com/rooms/52153731,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,5,217.57,210.26,7.31,0.0348,Above fair value (overpriced)
52154854,"Large 1 bedroom, parking, private, walk to Ferry",https://www.airbnb.com/rooms/52154854,Staten Island,St. George,Entire home/apt,Entire home,4,Small-Multi,Staten Island | Entire home/apt | medium,monthly,1,125.27,138.3,-13.03,-0.0942,Below fair value (underpriced)
51705943,Lovely 1 Bedroom in Prime UWS,https://www.airbnb.com/rooms/51705943,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,2,Individual,Manhattan | Entire home/apt | small,monthly,2,173.57,186.37,-12.8,-0.0687,Below fair value (underpriced)
52164877,Cozy Modern 3 bedroom Apt. with private parking,https://www.airbnb.com/rooms/52164877,Queens,Maspeth,Entire home/apt,Entire rental unit,5,Small-Multi,Queens | Entire home/apt | large,monthly,5,160.65,192.8,-32.15,-0.1668,Below fair value (underpriced)
52164915,Chelsea Studio In Fabulous Flower District,https://www.airbnb.com/rooms/52164915,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Mid-Multi,Manhattan | Entire home/apt | small,monthly,3,145.1,183.46,-38.36,-0.2091,Below fair value (underpriced)
52165147,Amazing Fully Furnished Studio in Chelsea #6144,https://www.airbnb.com/rooms/52165147,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,1,217.57,199.2,18.37,0.0922,Above fair value (overpriced)
52551120,Large Studio in the heart of LES #8,https://www.airbnb.com/rooms/52551120,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,2,Mid-Multi,Manhattan | Entire home/apt | small,monthly,3,149.07,187.42,-38.35,-0.2046,Below fair value (underpriced)
51713806,Bronx Comfort: big bedroom plus private bathroom,https://www.airbnb.com/rooms/51713806,Bronx,Hunts Point,Private room,Private room in home,2,Small-Multi,Bronx | Private room | small,monthly,4,66.37,62.84,3.53,0.0562,Above fair value (overpriced)
52551973,Artist Loft 1 Bedroom Apt LES #2,https://www.airbnb.com/rooms/52551973,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,4,Mid-Multi,Manhattan | Entire home/apt | medium,monthly,5,161.8,203.44,-41.64,-0.2047,Below fair value (underpriced)
52552429,Lower East Side Studio Escape #4,https://www.airbnb.com/rooms/52552429,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,2,Mid-Multi,Manhattan | Entire home/apt | small,monthly,1,149.07,198.19,-49.12,-0.2479,Below fair value (underpriced)
52552638,Lovely 3 Bedroom Apartment in LES #6,https://www.airbnb.com/rooms/52552638,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,6,Mid-Multi,Manhattan | Entire home/apt | large,monthly,2,257.63,275.45,-17.82,-0.0647,Below fair value (underpriced)
52553725,Midtown/Hell’s Kitchen Modern Apartment,https://www.airbnb.com/rooms/52553725,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,4,Small-Multi,Manhattan | Entire home/apt | medium,monthly,3,179.47,226.87,-47.4,-0.2089,Below fair value (underpriced)
52555884,"Dearest Nana’s Cozy Space in Brooklyn, NY",https://www.airbnb.com/rooms/52555884,Brooklyn,East New York,Entire home/apt,Entire condo,2,Individual,Brooklyn | Entire home/apt | small,monthly,2,72.27,92.96,-20.69,-0.2226,Below fair value (underpriced)
52570569,National at 888 Sixth Avenue - Studio,https://www.airbnb.com/rooms/52570569,Manhattan,Midtown,Entire home/apt,Entire rental unit,2,Small-Multi,Manhattan | Entire home/apt | small,monthly,4,256.27,227.35,28.92,0.1272,Above fair value (overpriced)
52288075,Boutique Parlor Apartment w/ Private Outdoor Space,https://www.airbnb.com/rooms/52288075,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,2,Small-Multi,Brooklyn | Entire home/apt | small,monthly,4,200.07,141.06,59.01,0.4183,Above fair value (overpriced)
52289151,Sun drenched seaside apartment near lighthouse,https://www.airbnb.com/rooms/52289151,Brooklyn,Sea Gate,Entire home/apt,Entire rental unit,4,Mid-Multi,Brooklyn | Entire home/apt | medium,monthly,4,140.41,182.14,-41.73,-0.2291,Below fair value (underpriced)
52316185,Modern Stylish Studio in the heart of Chelsea#6156,https://www.airbnb.com/rooms/52316185,Manhattan,Chelsea,Entire home/apt,Entire rental unit,2,Enterprise,Manhattan | Entire home/apt | small,monthly,1,239.7,196.71,42.99,0.2185,Above fair value (overpriced)
52324528,"Private Luxury Room In Manhattan, New York City!",https://www.airbnb.com/rooms/52324528,Manhattan,Midtown,Private room,Private room in rental unit,1,Small-Multi,Manhattan | Private room | small,monthly,5,122.5,105.07,17.43,0.1659,Above fair value (overpriced)
