listing_id,segment,match_method,n_peers,n_high_performers,my_occupancy_days,peer_high_occupancy_days,occupancy_gap_days,missing_amenities_vs_peers,n_missing_amenities,predicted_fair_price_usd,residual_usd,pricing_signal
1653813662129806021,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,26,228.0,202.0,essentials,1,697.78,-205.78,Below fair value (underpriced)
1642860292428117650,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,38,228.0,190.0,smoke_alarm; wifi; hot_water; hair_dryer; iron; refrigerator; dedicated_workspace; heating; self_check_in,9,320.21,-119.21,Below fair value (underpriced)
1655859943293217067,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,60,228.0,168.0,hair_dryer; iron,2,135.0,39.7,Above fair value (overpriced)
1648756482906755604,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,60,228.0,168.0,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; shampoo; heating; self_check_in,13,305.63,-48.2,Below fair value (underpriced)
1648809012079954232,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,26,228.0,202.0,hangers; dishes_and_silverware; microwave; cooking_basics; dedicated_workspace; self_check_in,6,447.34,1042.66,Above fair value (overpriced)
1658849648945691398,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,60,228.0,168.0,essentials; cooking_basics; shampoo; heating; self_check_in,5,258.38,-27.73,Below fair value (underpriced)
1643693143632335166,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,60,228.0,168.0,bed_linens; hair_dryer; dedicated_workspace; heating; self_check_in,5,203.44,20.16,Above fair value (overpriced)
1653073799984496234,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,60,228.0,168.0,dedicated_workspace; shampoo; self_check_in,3,153.84,-21.07,Below fair value (underpriced)
1653102014149994859,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,60,228.0,168.0,dedicated_workspace; shampoo; self_check_in,3,176.38,-49.15,Below fair value (underpriced)
1669642273762912479,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,60,228.0,168.0,hangers; bed_linens; essentials; refrigerator; cooking_basics,5,267.98,-38.98,Below fair value (underpriced)
1667384896526389846,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,26,228.0,202.0,bed_linens; essentials; dishes_and_silverware; dedicated_workspace,4,511.18,-99.6,Below fair value (underpriced)
1674023583955892194,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,51,228.0,177.0,self_check_in,1,513.81,-70.81,Below fair value (underpriced)
1674027757771301323,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,38,228.0,190.0,self_check_in,1,522.96,-240.96,Below fair value (underpriced)
1674030192261806548,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,64,228.0,164.0,self_check_in,1,740.18,125.82,Above fair value (overpriced)
1672624995541836100,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,60,228.0,168.0,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics; shampoo; heating; self_check_in,13,153.43,119.51,Above fair value (overpriced)
1675549690190208795,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,77,228.0,151.0,self_check_in,1,560.32,-88.32,Below fair value (underpriced)
1675553088551507707,Manhattan | Entire home/apt | medium,exact_cohort,1009,375,26,228.0,202.0,self_check_in,1,530.18,19.82,Above fair value (overpriced)
116551,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,(none),0,126.38,-12.05,Below fair value (underpriced)
15341,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,wifi; air_conditioning,2,238.06,36.67,Above fair value (overpriced)
272026,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hot_water; hangers; bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; cooking_basics,8,101.79,-11.06,Below fair value (underpriced)
292800,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,hair_dryer,1,246.8,-134.37,Below fair value (underpriced)
295998,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,smoke_alarm; carbon_monoxide_alarm; hangers; bed_linens; hair_dryer; iron,6,172.51,81.91,Above fair value (overpriced)
171562,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,wifi,1,250.55,-42.31,Below fair value (underpriced)
198744,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,microwave; refrigerator; cooking_basics,3,206.2,33.21,Above fair value (overpriced)
227495,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,hangers; essentials; refrigerator; cooking_basics; air_conditioning,5,203.67,-29.72,Below fair value (underpriced)
230877,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,152.26,11.84,Above fair value (overpriced)
235951,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,iron; microwave; air_conditioning,3,255.92,-114.47,Below fair value (underpriced)
235960,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,185.5,-13.67,Below fair value (underpriced)
57874,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,(none),0,134.91,12.02,Above fair value (overpriced)
59014,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,carbon_monoxide_alarm; hair_dryer; microwave,3,180.7,-63.81,Below fair value (underpriced)
60611,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,microwave,1,154.56,-11.66,Below fair value (underpriced)
431865,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,air_conditioning,1,341.21,139.54,Above fair value (overpriced)
66251,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,hangers; air_conditioning,2,251.23,-54.4,Below fair value (underpriced)
68735,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; air_conditioning,2,221.24,-19.99,Below fair value (underpriced)
75635,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,carbon_monoxide_alarm; air_conditioning,2,162.25,-25.82,Below fair value (underpriced)
82638,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,air_conditioning,1,190.44,-11.41,Below fair value (underpriced)
711635,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,9,188.48,12.48,Above fair value (overpriced)
532288,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; microwave,2,244.05,85.54,Above fair value (overpriced)
721762,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,smoke_alarm; carbon_monoxide_alarm; hangers; bed_linens,4,173.82,-73.15,Below fair value (underpriced)
847648,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,carbon_monoxide_alarm; essentials,2,143.86,-102.16,Below fair value (underpriced)
850712,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,carbon_monoxide_alarm; iron; essentials; cooking_basics; air_conditioning,5,293.58,-163.71,Below fair value (underpriced)
606269,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,carbon_monoxide_alarm; hangers; bed_linens; air_conditioning,4,202.15,-44.64,Below fair value (underpriced)
607781,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,137.3,-3.8,Below fair value (underpriced)
613528,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,air_conditioning,1,366.04,-200.54,Below fair value (underpriced)
794156,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,smoke_alarm; bed_linens; air_conditioning,3,214.24,56.23,Above fair value (overpriced)
876355,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,carbon_monoxide_alarm; microwave; air_conditioning,3,154.01,0.06,Above fair value (overpriced)
816888,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,microwave; air_conditioning,2,145.07,-33.6,Below fair value (underpriced)
658366,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,wifi; air_conditioning,2,202.15,-32.71,Below fair value (underpriced)
896535,Manhattan | Entire home/apt | small,exact_cohort,1232,561,186,222.9,36.9,hangers; bed_linens; hair_dryer; iron; essentials; microwave; cooking_basics,7,160.71,-14.29,Below fair value (underpriced)
1533652,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,air_conditioning,1,218.2,-85.83,Below fair value (underpriced)
1549413,Manhattan | Entire home/apt | small,exact_cohort,1232,561,62,222.9,160.9,(none),0,129.98,-26.58,Below fair value (underpriced)
1656585,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,iron; microwave; air_conditioning,3,243.45,31.39,Above fair value (overpriced)
983625,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,(none),0,131.66,-26.29,Below fair value (underpriced)
1793091,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,bed_linens,1,200.91,4.79,Above fair value (overpriced)
1359130,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,10,120.14,80.83,Above fair value (overpriced)
1057022,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; cooking_basics,6,126.58,3.13,Above fair value (overpriced)
1901154,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,wifi; refrigerator; air_conditioning,3,205.03,-93.68,Below fair value (underpriced)
1479283,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hangers; air_conditioning,2,214.01,-151.35,Below fair value (underpriced)
2254817,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,221.49,-68.82,Below fair value (underpriced)
2255549,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,air_conditioning,1,223.05,-30.02,Below fair value (underpriced)
2754179,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; cooking_basics,2,177.9,-40.57,Below fair value (underpriced)
2817967,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens,1,184.63,-66.63,Below fair value (underpriced)
2298731,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,238.36,-56.36,Below fair value (underpriced)
2863408,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; hair_dryer; microwave; cooking_basics,4,164.6,-43.63,Below fair value (underpriced)
2872353,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hair_dryer,1,162.04,-25.07,Below fair value (underpriced)
2373238,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,smoke_alarm; carbon_monoxide_alarm; bed_linens; microwave; cooking_basics; air_conditioning,6,168.96,-27.89,Below fair value (underpriced)
2940007,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,air_conditioning,1,188.2,11.47,Above fair value (overpriced)
2979097,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,bed_linens; microwave,2,178.44,-41.64,Below fair value (underpriced)
2987465,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hair_dryer; cooking_basics,2,169.7,-32.73,Below fair value (underpriced)
3068145,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,bed_linens; hair_dryer,2,156.96,-35.99,Below fair value (underpriced)
3068852,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hair_dryer; dishes_and_silverware; microwave; cooking_basics,4,179.12,-38.62,Below fair value (underpriced)
3111416,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hangers; bed_linens; dishes_and_silverware; air_conditioning,4,210.23,-57.93,Below fair value (underpriced)
2584498,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,carbon_monoxide_alarm; hangers; bed_linens; iron; essentials; refrigerator,6,246.37,-109.21,Below fair value (underpriced)
2607583,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hot_water; bed_linens; hair_dryer; cooking_basics,4,175.59,-57.59,Below fair value (underpriced)
2619549,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; hair_dryer; cooking_basics,3,165.72,0.21,Above fair value (overpriced)
2619802,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens,1,194.75,-26.95,Below fair value (underpriced)
2620068,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; hair_dryer; cooking_basics,3,172.92,-34.99,Below fair value (underpriced)
2636532,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hair_dryer,1,175.13,-12.2,Below fair value (underpriced)
3279671,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,wifi; bed_linens,2,181.76,42.53,Above fair value (overpriced)
2209835,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,iron; air_conditioning,2,210.1,-36.15,Below fair value (underpriced)
2645558,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,(none),0,242.97,-68.93,Below fair value (underpriced)
3663984,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,bed_linens,1,182.19,-42.79,Below fair value (underpriced)
3450210,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,hair_dryer; iron; air_conditioning,3,121.71,44.72,Above fair value (overpriced)
4059620,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,microwave; air_conditioning,2,227.97,-23.09,Below fair value (underpriced)
4060446,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,refrigerator; air_conditioning,2,124.97,-7.96,Below fair value (underpriced)
3689140,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,300.59,-62.12,Below fair value (underpriced)
4297952,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,air_conditioning,1,197.47,-42.74,Below fair value (underpriced)
3889997,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,bed_linens; microwave; cooking_basics; air_conditioning,4,204.83,-1.76,Below fair value (underpriced)
3923128,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens; hair_dryer,2,158.23,-20.3,Below fair value (underpriced)
4472978,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,bed_linens; microwave,2,182.78,20.2,Above fair value (overpriced)
4492303,Manhattan | Entire home/apt | small,exact_cohort,1232,561,62,222.9,160.9,carbon_monoxide_alarm,1,210.87,-10.3,Below fair value (underpriced)
4557370,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,iron,1,89.66,-5.77,Below fair value (underpriced)
4573728,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,bed_linens; air_conditioning,2,194.0,-18.83,Below fair value (underpriced)
4644669,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,smoke_alarm; carbon_monoxide_alarm; bed_linens; essentials; refrigerator,5,240.06,191.46,Above fair value (overpriced)
4668252,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,essentials; air_conditioning,2,201.41,-54.12,Below fair value (underpriced)
4885569,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,278.7,-82.91,Below fair value (underpriced)
4978241,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,136.43,4.06,Above fair value (overpriced)
4987238,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,(none),0,344.33,36.4,Above fair value (overpriced)
5663222,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,kitchen; refrigerator; air_conditioning,3,99.74,34.43,Above fair value (overpriced)
5695055,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens; hair_dryer; microwave; cooking_basics,4,138.62,-7.82,Below fair value (underpriced)
5065185,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,air_conditioning,1,210.72,-55.19,Below fair value (underpriced)
5756464,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; hair_dryer; microwave; cooking_basics,4,157.36,-19.43,Below fair value (underpriced)
6101104,Manhattan | Entire home/apt | small,exact_cohort,1232,561,192,222.9,30.9,carbon_monoxide_alarm; hangers; hair_dryer; iron; microwave,5,337.76,164.74,Above fair value (overpriced)
5770483,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,air_conditioning,1,188.63,12.79,Above fair value (overpriced)
6326681,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,microwave; air_conditioning,2,193.24,-20.24,Below fair value (underpriced)
6452188,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens,1,113.31,24.99,Above fair value (overpriced)
5434150,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,wifi; air_conditioning,2,333.42,-163.79,Below fair value (underpriced)
7004408,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,iron; microwave; air_conditioning,3,258.65,-43.18,Below fair value (underpriced)
6634590,Manhattan | Entire home/apt | small,exact_cohort,1232,561,154,222.9,68.9,iron,1,389.72,-38.72,Below fair value (underpriced)
6645788,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,carbon_monoxide_alarm; hangers; bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; refrigerator; cooking_basics,9,204.51,-57.73,Below fair value (underpriced)
7071657,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,air_conditioning,1,440.7,160.3,Above fair value (overpriced)
7498074,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens; hair_dryer,2,164.41,-27.61,Below fair value (underpriced)
7760808,Manhattan | Entire home/apt | small,exact_cohort,1232,561,64,222.9,158.9,kitchen; bed_linens; dishes_and_silverware; microwave; cooking_basics; air_conditioning,6,485.42,83.83,Above fair value (overpriced)
9509218,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens,1,159.86,67.61,Above fair value (overpriced)
9735957,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,212.26,54.91,Above fair value (overpriced)
9944860,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,(none),0,184.92,-11.99,Below fair value (underpriced)
10385262,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,bed_linens; hair_dryer; iron; dishes_and_silverware; microwave; refrigerator; cooking_basics,7,161.3,37.83,Above fair value (overpriced)
10569037,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hangers; hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,7,180.95,-40.45,Below fair value (underpriced)
11352664,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,carbon_monoxide_alarm; air_conditioning,2,138.5,-44.78,Below fair value (underpriced)
10824871,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; dishes_and_silverware; microwave; refrigerator; cooking_basics,5,224.96,-82.06,Below fair value (underpriced)
11496607,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,essentials; refrigerator; air_conditioning,3,311.15,14.09,Above fair value (overpriced)
11840404,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,air_conditioning,1,182.02,24.38,Above fair value (overpriced)
11674309,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,air_conditioning,1,178.67,32.67,Above fair value (overpriced)
11893167,Manhattan | Entire home/apt | small,exact_cohort,1232,561,42,222.9,180.9,hot_water; hangers; bed_linens; hair_dryer; iron; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,10,322.08,17.06,Above fair value (overpriced)
11758313,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,smoke_alarm; hair_dryer; essentials; dishes_and_silverware; microwave; cooking_basics,6,176.53,-32.7,Below fair value (underpriced)
11967410,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,6,170.08,-17.05,Below fair value (underpriced)
13004961,Manhattan | Entire home/apt | small,exact_cohort,1232,561,154,222.9,68.9,bed_linens,1,356.71,-10.55,Below fair value (underpriced)
13004967,Manhattan | Entire home/apt | small,exact_cohort,1232,561,64,222.9,158.9,hot_water; microwave,2,358.49,66.6,Above fair value (overpriced)
12024963,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hair_dryer; dishes_and_silverware; microwave; refrigerator; cooking_basics,5,153.1,-9.27,Below fair value (underpriced)
12037401,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hangers; hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,7,191.12,-47.29,Below fair value (underpriced)
12052609,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens,1,144.37,9.04,Above fair value (overpriced)
12068200,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,air_conditioning,1,315.82,-39.12,Below fair value (underpriced)
12114040,Manhattan | Entire home/apt | small,exact_cohort,1232,561,62,222.9,160.9,hangers; bed_linens; hair_dryer; iron; essentials; microwave,6,198.65,-142.35,Below fair value (underpriced)
12836808,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,essentials,1,194.57,-57.15,Below fair value (underpriced)
12245694,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,104.94,-13.34,Below fair value (underpriced)
12273048,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,microwave; refrigerator; cooking_basics; air_conditioning,4,243.34,-57.47,Below fair value (underpriced)
12867918,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,air_conditioning,1,202.48,14.42,Above fair value (overpriced)
13169559,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,wifi; microwave; air_conditioning,3,198.69,-83.73,Below fair value (underpriced)
13920801,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,kitchen; refrigerator; cooking_basics; air_conditioning,4,116.12,39.75,Above fair value (overpriced)
13669064,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,205.12,35.74,Above fair value (overpriced)
14103515,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens; hair_dryer,2,120.15,-9.58,Below fair value (underpriced)
14139553,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,air_conditioning,1,208.92,33.08,Above fair value (overpriced)
13388210,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,(none),0,169.37,-19.89,Below fair value (underpriced)
14529806,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,air_conditioning,1,145.59,-40.22,Below fair value (underpriced)
14316284,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,microwave,1,271.84,-69.41,Below fair value (underpriced)
14339989,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,bed_linens; cooking_basics; air_conditioning,3,240.15,18.59,Above fair value (overpriced)
15159731,Manhattan | Entire home/apt | small,exact_cohort,1232,561,180,222.9,42.9,air_conditioning,1,206.41,-61.06,Below fair value (underpriced)
14628080,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,(none),0,140.13,-38.49,Below fair value (underpriced)
15815905,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,carbon_monoxide_alarm; bed_linens; air_conditioning,3,172.12,2.66,Above fair value (overpriced)
15827829,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,6,165.85,-18.35,Below fair value (underpriced)
14843553,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,229.56,-10.27,Below fair value (underpriced)
14882046,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,bed_linens,1,118.36,27.01,Above fair value (overpriced)
15928001,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,microwave,1,201.46,-52.23,Below fair value (underpriced)
15928835,Manhattan | Entire home/apt | small,exact_cohort,1232,561,240,222.9,-17.1,(none),0,133.76,-24.91,Below fair value (underpriced)
14933521,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,132.31,4.53,Above fair value (overpriced)
16005960,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,bed_linens; hair_dryer; dishes_and_silverware; refrigerator; cooking_basics,5,141.57,-17.67,Below fair value (underpriced)
16313547,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,smoke_alarm; hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,7,174.64,-36.34,Below fair value (underpriced)
16174233,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,206.01,12.99,Above fair value (overpriced)
17093180,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,(none),0,233.82,-97.39,Below fair value (underpriced)
17122054,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,(none),0,136.39,-16.22,Below fair value (underpriced)
17122439,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,air_conditioning,1,145.92,-2.72,Below fair value (underpriced)
15635167,Manhattan | Entire home/apt | small,exact_cohort,1232,561,205,222.9,17.9,dishes_and_silverware; microwave; refrigerator; cooking_basics,4,391.85,-83.18,Below fair value (underpriced)
17286647,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,smoke_alarm; carbon_monoxide_alarm; microwave,3,183.9,-109.64,Below fair value (underpriced)
17431995,Manhattan | Entire home/apt | small,exact_cohort,1232,561,248,222.9,-25.1,(none),0,195.98,-31.69,Below fair value (underpriced)
18386307,Manhattan | Entire home/apt | small,exact_cohort,1232,561,255,222.9,-32.1,air_conditioning,1,209.97,-192.29,Below fair value (underpriced)
18560569,Manhattan | Entire home/apt | small,exact_cohort,1232,561,120,222.9,102.9,wifi; air_conditioning,2,170.38,1.59,Above fair value (overpriced)
17653243,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,6,167.61,-29.31,Below fair value (underpriced)
17925111,Manhattan | Entire home/apt | small,exact_cohort,1232,561,60,222.9,162.9,hangers; hair_dryer; essentials; dishes_and_silverware; microwave; refrigerator; cooking_basics,7,157.88,-19.58,Below fair value (underpriced)
