listing_id,listing_name,listing_url,borough,neighborhood,room_type,property_type,host_tier,market_segment,actual_price_usd,predicted_fair_price_usd,prediction_sd_usd,prediction_uncertainty_pct,confidence_score,confidence_level,residual_usd,residual_pct_of_fair,pricing_signal
887946742552972349,Private Cozy Bedroom B,https://www.airbnb.com/rooms/887946742552972349,Queens,Flushing,Private room,Private room in rental unit,Mid-Multi,monthly,46.83,50.71,11.67,0.2302,45.5,Low,-3.88,-0.0766,Below fair value (review price)
888393397093662974,"Hudson Heights!  2 Br. apt Townhouse, garden views",https://www.airbnb.com/rooms/888393397093662974,Manhattan,Washington Heights,Entire home/apt,Entire rental unit,Small-Multi,monthly,171.7,165.95,37.5,0.226,60.1,Medium,5.75,0.0347,Above fair value (review price)
888426985116704427,One bedroom apartment,https://www.airbnb.com/rooms/888426985116704427,Staten Island,Tompkinsville,Entire home/apt,Entire home,Small-Multi,monthly,82.47,104.43,25.62,0.2454,26.6,Low,-21.96,-0.2103,Below fair value (review price)
888515846857730382,Astoria Apartment,https://www.airbnb.com/rooms/888515846857730382,Queens,Ditmars Steinway,Entire home/apt,Entire rental unit,Small-Multi,monthly,138.07,140.9,32.75,0.2324,39.6,Low,-2.83,-0.0201,Below fair value (review price)
900574988513659456,(D)Private bedroom,https://www.airbnb.com/rooms/900574988513659456,Manhattan,Chelsea,Private room,Private room in rental unit,Small-Multi,monthly,98.83,106.51,24.01,0.2255,62.1,Medium,-7.68,-0.0721,Below fair value (review price)
902190686960271673,(C) Private Queens Bed Room,https://www.airbnb.com/rooms/902190686960271673,Manhattan,Chelsea,Private room,Private room in rental unit,Small-Multi,monthly,127.23,98.77,22.27,0.2255,62.1,Medium,28.46,0.2882,Above fair value (review price)
893683257073499708,Tiny Private Room In Chinatown,https://www.airbnb.com/rooms/893683257073499708,Manhattan,Two Bridges,Private room,Private room in rental unit,Mid-Multi,monthly,55.33,70.38,18.11,0.2573,22.2,Low,-15.05,-0.2138,Below fair value (review price)
902291503651491345,Right off Prospect Park/subway!,https://www.airbnb.com/rooms/902291503651491345,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in rental unit,Small-Multi,monthly,72.92,72.21,16.65,0.2306,44.4,Low,0.71,0.0099,Above fair value (review price)
902301984135743401,1 bedroom lower level  Brooklyn,https://www.airbnb.com/rooms/902301984135743401,Brooklyn,Crown Heights,Entire home/apt,Entire townhouse,Small-Multi,monthly,106.64,122.85,28.27,0.2301,45.5,Low,-16.21,-0.1319,Below fair value (review price)
902455878427288307,Best Value in Midtown Manhattan.,https://www.airbnb.com/rooms/902455878427288307,Manhattan,Kips Bay,Entire home/apt,Entire rental unit,Individual,monthly,87.4,181.33,40.92,0.2256,61.5,Medium,-93.93,-0.518,Below fair value (review price)
888991884573051686,Spacious&modern!central location,https://www.airbnb.com/rooms/888991884573051686,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Mid-Multi,monthly,159.67,140.31,31.26,0.2228,75.6,High,19.36,0.138,Above fair value (review price)
889230306877998461,"Luxury Plush Home, King Suites, Garden, Office",https://www.airbnb.com/rooms/889230306877998461,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire townhouse,Small-Multi,monthly,436.39,356.77,81.37,0.2281,52.4,Low,79.62,0.2232,Above fair value (review price)
889335002923209336,"Clean, large and stylish room close to all (1)",https://www.airbnb.com/rooms/889335002923209336,Bronx,Fieldston,Private room,Private room in rental unit,Small-Multi,monthly,67.68,77.09,21.47,0.2785,20.2,Low,-9.41,-0.1221,Below fair value (review price)
889501469587544100,Private BathRoom in Grand Ave,https://www.airbnb.com/rooms/889501469587544100,Queens,Elmhurst,Private room,Private room in home,Enterprise,monthly,60.87,61.08,14.09,0.2306,44.3,Low,-0.21,-0.0035,Below fair value (review price)
902949768567349631,The Bohemian • Vibe 8699,https://www.airbnb.com/rooms/902949768567349631,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,161.21,197.57,43.86,0.222,84.5,High,-36.36,-0.184,Below fair value (review price)
903052654757256299,Stunning Midtown 1 Bed w/Laundry & Elevator #6174,https://www.airbnb.com/rooms/903052654757256299,Manhattan,Midtown,Entire home/apt,Entire loft,Enterprise,monthly,265.7,228.35,53.05,0.2323,40.1,Low,37.35,0.1636,Above fair value (review price)
894322542386341043,Rove Travel | Gotham House II | Luxury Duplex,https://www.airbnb.com/rooms/894322542386341043,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Enterprise,monthly,72.48,371.5,82.61,0.2224,79.3,High,-299.02,-0.8049,Below fair value (review price)
889566540064154051,New(2023) Built in room @ Grand Ave,https://www.airbnb.com/rooms/889566540064154051,Queens,Elmhurst,Private room,Private room in home,Enterprise,monthly,47.57,64.99,14.99,0.2306,44.3,Low,-17.42,-0.268,Below fair value (review price)
894736262481713316,Private Bathroom in a Large & Charming Bedroom,https://www.airbnb.com/rooms/894736262481713316,Brooklyn,Bedford-Stuyvesant,Private room,Private room in townhouse,Small-Multi,monthly,92.2,69.77,15.89,0.2278,53.1,Low,22.43,0.3216,Above fair value (review price)
903458940669528518,"Beach retreat, getaway. Fully furnished 1 Bedroom.",https://www.airbnb.com/rooms/903458940669528518,Queens,Arverne,Private room,Private room in home,Individual,monthly,45.69,74.07,17.77,0.2399,30.0,Low,-28.38,-0.3831,Below fair value (review price)
889641086503997936,Beautiful Lemon Tree Apt Uptown,https://www.airbnb.com/rooms/889641086503997936,Manhattan,Washington Heights,Entire home/apt,Entire rental unit,Individual,monthly,125.11,252.93,57.13,0.2259,60.5,Medium,-127.82,-0.5054,Below fair value (review price)
889881699353298612,Full-Size Room in 3BR | Fast WiFi & Balcony,https://www.airbnb.com/rooms/889881699353298612,Brooklyn,Crown Heights,Private room,Private room in rental unit,Individual,monthly,56.97,54.62,12.29,0.225,64.8,Medium,2.35,0.043,Above fair value (review price)
889923075890414378,Nomad zone(private room),https://www.airbnb.com/rooms/889923075890414378,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Small-Multi,monthly,70.07,95.7,21.35,0.2231,74.9,Medium,-25.63,-0.2678,Below fair value (review price)
903518091869585200,Queen Minimalist Studio Central Park Columbia Uni,https://www.airbnb.com/rooms/903518091869585200,Manhattan,Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,127.76,143.86,31.97,0.2222,83.1,High,-16.1,-0.1119,Below fair value (review price)
903532779992444851,Habitación grande,https://www.airbnb.com/rooms/903532779992444851,Queens,Maspeth,Private room,Private room in rental unit,Small-Multi,monthly,62.7,61.75,14.96,0.2423,28.7,Low,0.95,0.0155,Above fair value (review price)
903558683099075132,Modern Harlem Studio | Central Pk | Columbia,https://www.airbnb.com/rooms/903558683099075132,Manhattan,Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,113.66,149.02,33.12,0.2222,83.1,High,-35.36,-0.2373,Below fair value (review price)
903726654705656695,"Fourth floor Apartment, True New York Lifestyle.",https://www.airbnb.com/rooms/903726654705656695,Manhattan,Midtown,Entire home/apt,Entire rental unit,Small-Multi,monthly,401.91,179.24,40.24,0.2245,66.6,Medium,222.67,1.2423,Above fair value (review price)
895502673828974285,Upper West Side Park Block. Lincoln Center,https://www.airbnb.com/rooms/895502673828974285,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Small-Multi,monthly,215.73,214.15,47.64,0.2224,77.9,High,1.58,0.0074,Above fair value (review price)
890116632523721018,Private bathroom/2 walkin closet,https://www.airbnb.com/rooms/890116632523721018,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Small-Multi,monthly,88.87,102.93,22.96,0.2231,74.9,Medium,-14.06,-0.1366,Below fair value (review price)
895547053633648514,"Serene, stylish studio",https://www.airbnb.com/rooms/895547053633648514,Bronx,Woodlawn,Entire home/apt,Entire rental unit,Small-Multi,monthly,110.63,87.68,22.35,0.2549,22.5,Low,22.95,0.2618,Above fair value (review price)
903846654931945447,Cozy Sunny Private Room in 3bdr apt in Harlem,https://www.airbnb.com/rooms/903846654931945447,Manhattan,Harlem,Private room,Private room in rental unit,Mid-Multi,monthly,83.73,81.73,18.36,0.2246,65.6,Medium,2.0,0.0245,Above fair value (review price)
903872405831157824,Quiet Cozy Private room near Columbia/Mt Sinai,https://www.airbnb.com/rooms/903872405831157824,Manhattan,Harlem,Private room,Private room in rental unit,Mid-Multi,monthly,78.03,84.45,18.97,0.2246,65.6,Medium,-6.42,-0.076,Below fair value (review price)
895829139047810776,Single room minutes from Midtown,https://www.airbnb.com/rooms/895829139047810776,Manhattan,Harlem,Private room,Private room in rental unit,Small-Multi,monthly,65.69,76.25,17.07,0.2239,70.7,Medium,-10.56,-0.1385,Below fair value (review price)
891379223690923565,Stay with Misbau,https://www.airbnb.com/rooms/891379223690923565,Brooklyn,East New York,Private room,Private room in home,Mid-Multi,monthly,64.71,54.97,12.77,0.2322,40.3,Low,9.74,0.1771,Above fair value (review price)
891379231793764534,Renovated Room1 Brooklyn NYC 2 min walk to 3 Train,https://www.airbnb.com/rooms/891379231793764534,Brooklyn,East New York,Private room,Private room in home,Mid-Multi,monthly,89.6,50.89,11.82,0.2322,40.3,Low,38.71,0.7607,Above fair value (review price)
891532159853891550,Near JFK |Walk to AirTrain |Self Check-In,https://www.airbnb.com/rooms/891532159853891550,Queens,Jamaica,Entire home/apt,Entire rental unit,Small-Multi,monthly,66.4,99.54,22.89,0.2299,45.9,Low,-33.14,-0.3329,Below fair value (review price)
891972022242665951,Bright and Cozy 1 bedroom,https://www.airbnb.com/rooms/891972022242665951,Manhattan,Murray Hill,Entire home/apt,Entire rental unit,Enterprise,monthly,176.63,203.29,46.29,0.2277,53.8,Low,-26.66,-0.1312,Below fair value (review price)
896396385687132511,Sunlit 1BR West Village Oasis with Modern Comforts,https://www.airbnb.com/rooms/896396385687132511,Manhattan,West Village,Entire home/apt,Entire rental unit,Individual,monthly,448.03,391.36,88.98,0.2274,55.8,Medium,56.67,0.1448,Above fair value (review price)
892153575639889577,RoveTravel | Ivy | Lux 2 BR Huge Private Outdoors,https://www.airbnb.com/rooms/892153575639889577,Manhattan,Washington Heights,Entire home/apt,Entire rental unit,Enterprise,monthly,212.53,164.45,37.2,0.2262,58.4,Medium,48.08,0.2924,Above fair value (review price)
892163187280345537,Nolita Gem,https://www.airbnb.com/rooms/892163187280345537,Manhattan,Nolita,Entire home/apt,Entire rental unit,Individual,monthly,213.87,229.8,53.32,0.232,40.6,Low,-15.93,-0.0693,Below fair value (review price)
892205665073544010,QUIET Top Floor Studio in Forest Hills near subway,https://www.airbnb.com/rooms/892205665073544010,Queens,Forest Hills,Entire home/apt,Entire rental unit,Individual,monthly,106.4,124.36,30.32,0.2438,27.8,Low,-17.96,-0.1444,Below fair value (review price)
892234896229665553,Private Brownstone Studio Apartment 2R in Harlem,https://www.airbnb.com/rooms/892234896229665553,Manhattan,Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,121.87,129.6,28.81,0.2223,82.0,High,-7.73,-0.0597,Below fair value (review price)
904639583559716185,Furnished Monthly Stay|Ideal for Work & Relocation,https://www.airbnb.com/rooms/904639583559716185,Queens,Woodhaven,Entire home/apt,Entire home,Small-Multi,monthly,79.56,79.63,19.14,0.2404,29.6,Low,-0.07,-0.0009,Below fair value (review price)
896561005310735467,Walk to Prospect Park - renovated Apt w wash/dryer,https://www.airbnb.com/rooms/896561005310735467,Brooklyn,Kensington,Entire home/apt,Entire rental unit,Individual,monthly,114.97,182.6,43.51,0.2383,31.6,Low,-67.63,-0.3704,Below fair value (review price)
892777186576928585,Eclectic room in BK by the METRO,https://www.airbnb.com/rooms/892777186576928585,Brooklyn,Sunset Park,Private room,Private room in rental unit,Mid-Multi,monthly,64.25,74.73,17.24,0.2307,43.9,Low,-10.48,-0.1403,Below fair value (review price)
908067468230875350,Peaceful Penthouse Room with private bathroom,https://www.airbnb.com/rooms/908067468230875350,Brooklyn,Crown Heights,Private room,Private room in home,Small-Multi,monthly,100.38,62.81,14.22,0.2264,57.6,Medium,37.57,0.5983,Above fair value (review price)
908634322847816388,Bright bedroom in a2 story house,https://www.airbnb.com/rooms/908634322847816388,Brooklyn,Bedford-Stuyvesant,Private room,Private room in townhouse,Small-Multi,monthly,66.2,71.2,16.22,0.2278,53.1,Low,-5.0,-0.0702,Below fair value (review price)
908677070021981560,"LOVE, Williamsburg: Home near Water",https://www.airbnb.com/rooms/908677070021981560,Brooklyn,Williamsburg,Private room,Private room in rental unit,Individual,monthly,184.03,126.95,28.43,0.224,69.4,Medium,57.08,0.4496,Above fair value (review price)
908718589831607250,Big 1-bd in heart of Brooklyn!,https://www.airbnb.com/rooms/908718589831607250,Brooklyn,Prospect Heights,Entire home/apt,Entire rental unit,Small-Multi,monthly,182.37,171.08,40.67,0.2377,31.9,Low,11.29,0.066,Above fair value (review price)
896939245238848955,Early Modern Period home in NY Upscale Riverdale,https://www.airbnb.com/rooms/896939245238848955,Bronx,North Riverdale,Private room,Private room in rental unit,Individual,monthly,214.41,154.79,41.39,0.2674,21.0,Low,59.62,0.3852,Above fair value (review price)
909305133168839630,Efficient MicroStudio MurrayHill,https://www.airbnb.com/rooms/909305133168839630,Manhattan,Kips Bay,Entire home/apt,Entire rental unit,Small-Multi,monthly,104.06,197.34,44.55,0.2257,61.0,Medium,-93.28,-0.4727,Below fair value (review price)
905077900484113845,Bright & Stylish Brooklyn,https://www.airbnb.com/rooms/905077900484113845,Brooklyn,Canarsie,Entire home/apt,Entire rental unit,Individual,monthly,170.47,190.52,44.46,0.2334,37.5,Low,-20.05,-0.1053,Below fair value (review price)
897193173064996251,Quiet Elegant 6b4b entire Brooklyn House,https://www.airbnb.com/rooms/897193173064996251,Brooklyn,Bath Beach,Entire home/apt,Entire home,Small-Multi,monthly,277.67,396.57,102.62,0.2588,22.0,Low,-118.9,-0.2998,Below fair value (review price)
910081455813892137,Luxury Park Slope Apartment,https://www.airbnb.com/rooms/910081455813892137,Brooklyn,Park Slope,Entire home/apt,Entire rental unit,Small-Multi,monthly,341.17,349.45,79.98,0.2289,49.7,Low,-8.28,-0.0237,Below fair value (review price)
897545763701951677,Dr3F)Convenient 15min to Midtown,https://www.airbnb.com/rooms/897545763701951677,Manhattan,Harlem,Private room,Private room in rental unit,Individual,monthly,49.8,66.88,14.96,0.2238,71.9,Medium,-17.08,-0.2553,Below fair value (review price)
897596420535159358,Penthouse Suite Room + Balcony & private  Bathroom,https://www.airbnb.com/rooms/897596420535159358,Brooklyn,Crown Heights,Private room,Private room in townhouse,Small-Multi,monthly,104.97,72.91,16.75,0.2298,46.3,Low,32.06,0.4398,Above fair value (review price)
906431737761773574,Quiet Loft ~ 6 Windows ~ Home Theater ~ Near Water,https://www.airbnb.com/rooms/906431737761773574,Brooklyn,Williamsburg,Entire home/apt,Entire loft,Small-Multi,monthly,363.19,219.2,50.42,0.23,45.7,Low,143.99,0.6569,Above fair value (review price)
906602360602163043,Quiet studio on the ocean block,https://www.airbnb.com/rooms/906602360602163043,Brooklyn,Sea Gate,Entire home/apt,Entire rental unit,Mid-Multi,monthly,135.89,128.34,31.4,0.2447,26.9,Low,7.55,0.0588,Above fair value (review price)
910153012037513121,Condo in Brooklyn,https://www.airbnb.com/rooms/910153012037513121,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,Individual,monthly,154.14,144.83,32.35,0.2234,73.6,Medium,9.31,0.0643,Above fair value (review price)
910291003643099196,2 Bedroom Apartment in NYC,https://www.airbnb.com/rooms/910291003643099196,Manhattan,Harlem,Entire home/apt,Entire rental unit,Small-Multi,monthly,138.33,198.34,44.08,0.2222,83.1,High,-60.01,-0.3026,Below fair value (review price)
910721238152346826,Beautiful Spacious Suite in Forest Hills,https://www.airbnb.com/rooms/910721238152346826,Queens,Forest Hills,Entire home/apt,Entire rental unit,Individual,monthly,132.0,177.3,43.22,0.2438,27.8,Low,-45.3,-0.2555,Below fair value (review price)
911540975483008852,Warm home.,https://www.airbnb.com/rooms/911540975483008852,Queens,Flushing,Entire home/apt,Entire rental unit,Individual,monthly,113.69,114.96,26.18,0.2278,53.6,Low,-1.27,-0.011,Below fair value (review price)
911756533429812789,Brand New Modern 3 Bedroom Home in Queens,https://www.airbnb.com/rooms/911756533429812789,Queens,Springfield Gardens,Entire home/apt,Entire home,Individual,monthly,143.83,158.26,39.18,0.2476,25.4,Low,-14.43,-0.0912,Below fair value (review price)
912119017271777009,3BR Apartment Rental in UES Manhattan,https://www.airbnb.com/rooms/912119017271777009,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,499.47,395.08,87.68,0.2219,86.2,High,104.39,0.2642,Above fair value (review price)
912149898639905036,Financial District 3BR Apt with Washer/Dryer,https://www.airbnb.com/rooms/912149898639905036,Manhattan,Financial District,Entire home/apt,Entire rental unit,Enterprise,monthly,333.33,487.77,113.86,0.2334,37.2,Low,-154.44,-0.3166,Below fair value (review price)
907164433967781820,The Gram II • Vibe 8575,https://www.airbnb.com/rooms/907164433967781820,Manhattan,Kips Bay,Entire home/apt,Entire rental unit,Enterprise,monthly,207.2,208.47,47.13,0.2261,59.3,Medium,-1.27,-0.0061,Below fair value (review price)
907252516607023149,#Central Park Studio w/ a Loft#,https://www.airbnb.com/rooms/907252516607023149,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Enterprise,monthly,293.97,216.08,48.12,0.2227,76.0,High,77.89,0.3605,Above fair value (review price)
907315447065163180,Modern 1BR/1Bath apartment,https://www.airbnb.com/rooms/907315447065163180,Queens,Woodside,Entire home/apt,Entire rental unit,Individual,monthly,159.63,123.67,28.13,0.2275,55.1,Medium,35.96,0.2908,Above fair value (review price)
898418380037475590,Room in 3BR/1BA 2 mins from 7 Express train 61 St,https://www.airbnb.com/rooms/898418380037475590,Queens,Woodside,Private room,Private room in rental unit,Enterprise,monthly,66.33,54.82,12.58,0.2295,47.3,Low,11.51,0.21,Above fair value (review price)
907422793177630168,"Economy Single Room at Empire Blvd, Brooklyn",https://www.airbnb.com/rooms/907422793177630168,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in rental unit,Enterprise,monthly,55.17,78.22,18.05,0.2308,43.7,Low,-23.05,-0.2947,Below fair value (review price)
907437772031475874,Brownstone Apartment with Backyard,https://www.airbnb.com/rooms/907437772031475874,Brooklyn,Bedford-Stuyvesant,Entire home/apt,Entire rental unit,Individual,monthly,124.17,132.68,29.37,0.2214,89.2,High,-8.51,-0.0641,Below fair value (review price)
918158720284859176,Serene Minimalist Escape - Heart of Bushwick,https://www.airbnb.com/rooms/918158720284859176,Brooklyn,Bushwick,Entire home/apt,Entire condo,Individual,monthly,160.65,164.57,37.48,0.2278,53.2,Low,-3.92,-0.0238,Below fair value (review price)
912717631989480956,Central Park West deluxe duplex.,https://www.airbnb.com/rooms/912717631989480956,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Individual,monthly,158.4,308.68,68.63,0.2223,80.1,High,-150.28,-0.4869,Below fair value (review price)
898535197012301519,Simple serenity,https://www.airbnb.com/rooms/898535197012301519,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,Small-Multi,monthly,184.86,169.91,37.97,0.2235,73.1,Medium,14.95,0.088,Above fair value (review price)
918820343984270257,Budget Single Room at Empire Blvd,https://www.airbnb.com/rooms/918820343984270257,Brooklyn,Prospect-Lefferts Gardens,Private room,Private room in rental unit,Enterprise,monthly,79.39,77.9,17.98,0.2308,43.7,Low,1.49,0.0191,Above fair value (review price)
898746552381581282,6min from Subway 67 Ave station,https://www.airbnb.com/rooms/898746552381581282,Queens,Elmhurst,Private room,Private room in townhouse,Enterprise,monthly,49.8,59.1,13.83,0.234,36.5,Low,-9.3,-0.1574,Below fair value (review price)
913664880261753635,NEW: Harmonious and Gorgeous Chelsea Haven,https://www.airbnb.com/rooms/913664880261753635,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Small-Multi,monthly,371.27,200.3,44.84,0.2239,71.0,Medium,170.97,0.8535,Above fair value (review price)
898762908764470763,Soho Loft: 3-Floors | quiet | creative workspace,https://www.airbnb.com/rooms/898762908764470763,Manhattan,SoHo,Entire home/apt,Entire rental unit,Individual,monthly,903.75,407.73,96.22,0.236,34.1,Low,496.02,1.2165,Above fair value (review price)
898846217831725424,New(2023) Your Own Bathroom in Grand Ave,https://www.airbnb.com/rooms/898846217831725424,Queens,Elmhurst,Private room,Private room in home,Enterprise,monthly,71.93,60.3,13.9,0.2306,44.3,Low,11.63,0.1929,Above fair value (review price)
898904640609152150,Colorful Bushwick Two Bedroom,https://www.airbnb.com/rooms/898904640609152150,Brooklyn,Bushwick,Entire home/apt,Entire rental unit,Individual,monthly,147.95,211.51,47.33,0.2238,72.1,Medium,-63.56,-0.3005,Below fair value (review price)
913925496138986779,East Village Jewel,https://www.airbnb.com/rooms/913925496138986779,Manhattan,Lower East Side,Entire home/apt,Entire rental unit,Small-Multi,monthly,208.33,183.49,41.63,0.2269,56.7,Medium,24.84,0.1354,Above fair value (review price)
919625176319452795,Lower Manhattan pad,https://www.airbnb.com/rooms/919625176319452795,Manhattan,Battery Park City,Entire home/apt,Entire rental unit,Individual,monthly,200.97,161.34,44.65,0.2767,20.6,Low,39.63,0.2456,Above fair value (review price)
919794429341881622,"Luxury Room 2B @ E, J, F Train, LIRR, JFK airport.",https://www.airbnb.com/rooms/919794429341881622,Queens,Jamaica,Private room,Private room in home,Mid-Multi,monthly,50.17,49.16,11.49,0.2336,37.0,Low,1.01,0.0205,Above fair value (review price)
899000055105472340,10min walk to Queens mall @Grand Ave,https://www.airbnb.com/rooms/899000055105472340,Queens,Elmhurst,Private room,Private room in home,Enterprise,monthly,71.93,61.24,14.12,0.2306,44.3,Low,10.69,0.1745,Above fair value (review price)
899019461092822487,3 min walk to Grand Ave-Newtown station,https://www.airbnb.com/rooms/899019461092822487,Queens,Elmhurst,Private room,Private room in home,Enterprise,monthly,71.93,69.12,15.94,0.2306,44.3,Low,2.81,0.0407,Above fair value (review price)
915780736371404768,Modern Apartment in Brooklyn,https://www.airbnb.com/rooms/915780736371404768,Brooklyn,Bushwick,Entire home/apt,Entire rental unit,Small-Multi,monthly,138.27,207.92,46.54,0.2239,70.9,Medium,-69.65,-0.335,Below fair value (review price)
915810628947572057,UWS Park Block Triplex with 3/4 BR and 3BTH,https://www.airbnb.com/rooms/915810628947572057,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Individual,monthly,787.23,783.45,174.2,0.2223,80.1,High,3.78,0.0048,Above fair value (review price)
916141533448157977,Stylish 1BR w/ Luxury Amenities,https://www.airbnb.com/rooms/916141533448157977,Staten Island,Clifton,Entire home/apt,Entire home,Small-Multi,monthly,103.8,94.74,24.94,0.2632,21.4,Low,9.06,0.0957,Above fair value (review price)
919794435352565176,"Luxury Room 2D @ E, J, F train, LIRR, JFK airport",https://www.airbnb.com/rooms/919794435352565176,Queens,Jamaica,Private room,Private room in home,Mid-Multi,monthly,50.17,47.59,11.12,0.2336,37.0,Low,2.58,0.0542,Above fair value (review price)
916935346150480085,West Village/Chelsea Studio *Laundry in building*,https://www.airbnb.com/rooms/916935346150480085,Manhattan,West Village,Entire home/apt,Entire rental unit,Individual,monthly,200.26,305.21,69.41,0.2274,55.5,Medium,-104.95,-0.3439,Below fair value (review price)
917490319184727650,The Highline • Vibe 8712,https://www.airbnb.com/rooms/917490319184727650,Manhattan,Chelsea,Entire home/apt,Entire rental unit,Enterprise,monthly,214.8,180.38,40.42,0.2241,68.3,Medium,34.42,0.1908,Above fair value (review price)
929084397482773644,138 Bowery  Spacious 1 Bedroom,https://www.airbnb.com/rooms/929084397482773644,Manhattan,Little Italy,Entire home/apt,Entire rental unit,Enterprise,monthly,199.13,160.63,37.33,0.2324,39.9,Low,38.5,0.2397,Above fair value (review price)
920175418961824665,Cozy Suite with Tea Bar Near JFK,https://www.airbnb.com/rooms/920175418961824665,Queens,Rosedale,Private room,Private room in home,Individual,monthly,93.93,73.57,17.91,0.2434,28.1,Low,20.36,0.2767,Above fair value (review price)
941526822234794548,Big room w/bathroom & backyard,https://www.airbnb.com/rooms/941526822234794548,Bronx,Hunts Point,Private room,Private room in townhouse,Small-Multi,monthly,67.5,59.49,14.81,0.2489,24.9,Low,8.01,0.1346,Above fair value (review price)
941557907167199278,The Madison • Vibe 8713,https://www.airbnb.com/rooms/941557907167199278,Manhattan,Kips Bay,Entire home/apt,Entire rental unit,Enterprise,monthly,249.81,270.83,61.22,0.2261,59.3,Medium,-21.02,-0.0776,Below fair value (review price)
942015991579055232,"Specious, W/ w/d and Elevator",https://www.airbnb.com/rooms/942015991579055232,Manhattan,Upper East Side,Entire home/apt,Entire rental unit,Enterprise,monthly,86.07,248.35,55.11,0.2219,86.2,High,-162.28,-0.6534,Below fair value (review price)
942039635983891486,Beautiful Williamsburg Apt,https://www.airbnb.com/rooms/942039635983891486,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Individual,monthly,261.8,240.46,53.47,0.2223,80.1,High,21.34,0.0887,Above fair value (review price)
942577089963887749,"Charming 2BR Apt, w/WasherDryer & Balcony!",https://www.airbnb.com/rooms/942577089963887749,Brooklyn,Williamsburg,Entire home/apt,Entire rental unit,Small-Multi,monthly,155.6,215.1,47.85,0.2224,77.9,High,-59.5,-0.2766,Below fair value (review price)
922531986743506039,Employed/student private room,https://www.airbnb.com/rooms/922531986743506039,Manhattan,Washington Heights,Private room,Private room in rental unit,Individual,monthly,65.27,66.68,15.17,0.2274,55.2,Medium,-1.41,-0.0211,Below fair value (review price)
942751602060214384,Private Room w/En Suite Bathroom + FireTV,https://www.airbnb.com/rooms/942751602060214384,Brooklyn,Bedford-Stuyvesant,Private room,Private room in rental unit,Mid-Multi,monthly,69.48,90.61,20.28,0.2238,71.2,Medium,-21.13,-0.2332,Below fair value (review price)
922763290425504533,Cozy Chic Apartment with Backyard,https://www.airbnb.com/rooms/922763290425504533,Brooklyn,Crown Heights,Entire home/apt,Entire rental unit,Small-Multi,monthly,150.14,139.29,31.13,0.2235,72.8,Medium,10.85,0.0779,Above fair value (review price)
923123749287520661,Sun drenched room in trendy Bushwick,https://www.airbnb.com/rooms/923123749287520661,Brooklyn,Williamsburg,Private room,Private room in rental unit,Individual,monthly,663.73,115.61,25.89,0.2239,70.1,Medium,548.12,4.7411,Above fair value (review price)
923173058644795452,444-3F Newly renovated 1BR in Hell's Kitchen,https://www.airbnb.com/rooms/923173058644795452,Manhattan,Hell's Kitchen,Entire home/apt,Entire rental unit,Enterprise,monthly,157.06,202.64,45.05,0.2223,81.1,High,-45.58,-0.2249,Below fair value (review price)
929862356918731434,"Private Room in the Upper West Side, near Columbia",https://www.airbnb.com/rooms/929862356918731434,Manhattan,Harlem,Private room,Private room in rental unit,Individual,monthly,64.82,75.04,16.8,0.2238,71.5,Medium,-10.22,-0.1362,Below fair value (review price)
943407090207252431,Central Park Gem with Balcony,https://www.airbnb.com/rooms/943407090207252431,Manhattan,Upper West Side,Entire home/apt,Entire rental unit,Mid-Multi,monthly,298.78,220.73,49.26,0.2232,74.3,Medium,78.05,0.3536,Above fair value (review price)
943419084180379025,Murray Hill one bedroom Gem,https://www.airbnb.com/rooms/943419084180379025,Manhattan,Kips Bay,Entire home/apt,Entire rental unit,Mid-Multi,monthly,181.36,248.48,56.29,0.2265,57.6,Medium,-67.12,-0.2701,Below fair value (review price)
943684563716718091,Large Sunny studio,https://www.airbnb.com/rooms/943684563716718091,Manhattan,East Village,Entire home/apt,Entire rental unit,Individual,monthly,85.54,163.57,36.82,0.2251,64.3,Medium,-78.03,-0.477,Below fair value (review price)
